uniqueID,preLimVal,region,hemi,mouse,treatment,postLimVal,removeRegion,parent,major,x,y
2376_AD PHF_PCN_left,0.161769098,PCN,left,2376,AD PHF,0.161769098,FALSE,PCN,TH,2376_AD PHF,PCN_left
2376_AD PHF_PCN_right,0.740822403,PCN,right,2376,AD PHF,0.740822403,FALSE,PCN,TH,2376_AD PHF,PCN_right
2376_AD PHF_PERI_left,0.974751744,PERI,left,2376,AD PHF,0.974751744,FALSE,PERI,Isocortex,2376_AD PHF,PERI_left
2376_AD PHF_PERI_right,0.86703407,PERI,right,2376,AD PHF,0.86703407,FALSE,PERI,Isocortex,2376_AD PHF,PERI_right
2376_AD PHF_PF_left,0.615536169,PF,left,2376,AD PHF,0.615536169,FALSE,PF,TH,2376_AD PHF,PF_left
2376_AD PHF_PF_right,0.598282749,PF,right,2376,AD PHF,0.598282749,FALSE,PF,TH,2376_AD PHF,PF_right
2376_AD PHF_PG_left,0.655263946,PG,left,2376,AD PHF,0.655263946,FALSE,PG,P,2376_AD PHF,PG_left
2376_AD PHF_PG_right,0.608634088,PG,right,2376,AD PHF,0.608634088,FALSE,PG,P,2376_AD PHF,PG_right
2376_AD PHF_PH_left,0.33982019,PH,left,2376,AD PHF,0.33982019,FALSE,PH,HY,2376_AD PHF,PH_left
2376_AD PHF_PH_right,0.29990425,PH,right,2376,AD PHF,0.29990425,FALSE,PH,HY,2376_AD PHF,PH_right
2376_AD PHF_PIR_left,0.810490607,PIR,left,2376,AD PHF,0.810490607,FALSE,PIR,OLF,2376_AD PHF,PIR_left
2376_AD PHF_PIR_right,0.783996538,PIR,right,2376,AD PHF,0.783996538,FALSE,PIR,OLF,2376_AD PHF,PIR_right
2376_AD PHF_POL_left,0.891312266,POL,left,2376,AD PHF,0.891312266,FALSE,POL,TH,2376_AD PHF,POL_left
2376_AD PHF_POL_right,0.569058275,POL,right,2376,AD PHF,0.569058275,FALSE,POL,TH,2376_AD PHF,POL_right
2376_AD PHF_POST_left,0.838385914,POST,left,2376,AD PHF,0.838385914,FALSE,POST,HPF,2376_AD PHF,POST_left
2376_AD PHF_POST_right,0.784239544,POST,right,2376,AD PHF,0.784239544,FALSE,POST,HPF,2376_AD PHF,POST_right
2376_AD PHF_PO_left,0.731816392,PO,left,2376,AD PHF,0.731816392,FALSE,PO,TH,2376_AD PHF,PO_left
2376_AD PHF_PO_right,0.726872716,PO,right,2376,AD PHF,0.726872716,FALSE,PO,TH,2376_AD PHF,PO_right
2376_AD PHF_PPN_left,0.347150501,PPN,left,2376,AD PHF,0.347150501,FALSE,PPN,MB,2376_AD PHF,PPN_left
2376_AD PHF_PPN_right,0.266975133,PPN,right,2376,AD PHF,0.266975133,FALSE,PPN,MB,2376_AD PHF,PPN_right
2376_AD PHF_PRC_left,0.030697815,PRC,left,2376,AD PHF,0.030697815,FALSE,PRC,MB,2376_AD PHF,PRC_left
2376_AD PHF_PRC_right,-0.411011986,PRC,right,2376,AD PHF,0,FALSE,PRC,MB,2376_AD PHF,PRC_right
2376_AD PHF_PRE_left,0.881423215,PRE,left,2376,AD PHF,0.881423215,FALSE,PRE,HPF,2376_AD PHF,PRE_left
2376_AD PHF_PRE_right,0.807217289,PRE,right,2376,AD PHF,0.807217289,FALSE,PRE,HPF,2376_AD PHF,PRE_right
2376_AD PHF_PRNr_left,0.341452793,PRNr,left,2376,AD PHF,0.341452793,FALSE,PRNr,P,2376_AD PHF,PRNr_left
2376_AD PHF_PRNr_right,0.450035426,PRNr,right,2376,AD PHF,0.450035426,FALSE,PRNr,P,2376_AD PHF,PRNr_right
2376_AD PHF_PR_left,0.360019413,PR,left,2376,AD PHF,0.360019413,FALSE,PR,TH,2376_AD PHF,PR_left
2376_AD PHF_PR_right,0.331705744,PR,right,2376,AD PHF,0.331705744,FALSE,PR,TH,2376_AD PHF,PR_right
2376_AD PHF_PSTN_left,0.534114093,PSTN,left,2376,AD PHF,0.534114093,FALSE,PSTN,HY,2376_AD PHF,PSTN_left
2376_AD PHF_PSTN_right,0.409377585,PSTN,right,2376,AD PHF,0.409377585,FALSE,PSTN,HY,2376_AD PHF,PSTN_right
2376_AD PHF_PVT_left,0.225041095,PVT,left,2376,AD PHF,0.225041095,FALSE,PVT,TH,2376_AD PHF,PVT_left
2376_AD PHF_PVT_right,-0.152813234,PVT,right,2376,AD PHF,0,FALSE,PVT,TH,2376_AD PHF,PVT_right
2376_AD PHF_PVZ_left,-0.054136505,PVZ,left,2376,AD PHF,0,FALSE,PVZ,HY,2376_AD PHF,PVZ_left
2376_AD PHF_PVZ_right,-0.667311579,PVZ,right,2376,AD PHF,0,FALSE,PVZ,HY,2376_AD PHF,PVZ_right
2376_AD PHF_P_left,0.148617579,P,left,2376,AD PHF,0.148617579,FALSE,P,P,2376_AD PHF,P_left
2376_AD PHF_P_right,0.030926101,P,right,2376,AD PHF,0.030926101,FALSE,P,P,2376_AD PHF,P_right
2376_AD PHF_Pa4_left,0.490815662,Pa4,left,2376,AD PHF,0.490815662,FALSE,Pa4,MB,2376_AD PHF,Pa4_left
2376_AD PHF_Pa4_right,0.123583112,Pa4,right,2376,AD PHF,0.123583112,FALSE,Pa4,MB,2376_AD PHF,Pa4_right
2376_AD PHF_PeF_left,-0.076085453,PeF,left,2376,AD PHF,0,FALSE,PeF,HY,2376_AD PHF,PeF_left
2376_AD PHF_PeF_right,0.033429275,PeF,right,2376,AD PHF,0.033429275,FALSE,PeF,HY,2376_AD PHF,PeF_right
2376_AD PHF_ProS_left,-0.145240327,ProS,left,2376,AD PHF,0,FALSE,ProS,HPF,2376_AD PHF,ProS_left
2376_AD PHF_ProS_right,0.720342329,ProS,right,2376,AD PHF,0.720342329,FALSE,ProS,HPF,2376_AD PHF,ProS_right
2376_AD PHF_RE_left,0.215491924,RE,left,2376,AD PHF,0.215491924,FALSE,RE,TH,2376_AD PHF,RE_left
2376_AD PHF_RE_right,0.46786979,RE,right,2376,AD PHF,0.46786979,FALSE,RE,TH,2376_AD PHF,RE_right
2376_AD PHF_RH_left,0.64670475,RH,left,2376,AD PHF,0.64670475,FALSE,RH,TH,2376_AD PHF,RH_left
2376_AD PHF_RH_right,0.256637884,RH,right,2376,AD PHF,0.256637884,FALSE,RH,TH,2376_AD PHF,RH_right
2376_AD PHF_RSPagl_left,1.110466074,RSPagl,left,2376,AD PHF,1,FALSE,RSP,Isocortex,2376_AD PHF,RSPagl_left
2376_AD PHF_RSPagl_right,1.13827307,RSPagl,right,2376,AD PHF,1,FALSE,RSP,Isocortex,2376_AD PHF,RSPagl_right
2376_AD PHF_RSPd_left,1.090698688,RSPd,left,2376,AD PHF,1,FALSE,RSP,Isocortex,2376_AD PHF,RSPd_left
2376_AD PHF_RSPd_right,1.034616212,RSPd,right,2376,AD PHF,1,FALSE,RSP,Isocortex,2376_AD PHF,RSPd_right
2376_AD PHF_RSPv_left,0.951509669,RSPv,left,2376,AD PHF,0.951509669,FALSE,RSP,Isocortex,2376_AD PHF,RSPv_left
2376_AD PHF_RSPv_right,1.069178052,RSPv,right,2376,AD PHF,1,FALSE,RSP,Isocortex,2376_AD PHF,RSPv_right
2376_AD PHF_RT_left,0.870994857,RT,left,2376,AD PHF,0.870994857,FALSE,RT,TH,2376_AD PHF,RT_left
2376_AD PHF_RT_right,0.685058354,RT,right,2376,AD PHF,0.685058354,FALSE,RT,TH,2376_AD PHF,RT_right
2376_AD PHF_SAG_left,0.149688588,SAG,left,2376,AD PHF,0.149688588,FALSE,SAG,MB,2376_AD PHF,SAG_left
2376_AD PHF_SAG_right,0.098620932,SAG,right,2376,AD PHF,0.098620932,FALSE,SAG,MB,2376_AD PHF,SAG_right
2376_AD PHF_SCO_left,-5,SCO,left,2376,AD PHF,0,FALSE,SCO,MB,2376_AD PHF,SCO_left
2376_AD PHF_SCO_right,-5,SCO,right,2376,AD PHF,0,FALSE,SCO,MB,2376_AD PHF,SCO_right
2376_AD PHF_SCm_left,0.529532716,SCm,left,2376,AD PHF,0.529532716,FALSE,MBmot,MB,2376_AD PHF,SCm_left
2376_AD PHF_SCm_right,0.42797445,SCm,right,2376,AD PHF,0.42797445,FALSE,MBmot,MB,2376_AD PHF,SCm_right
2376_AD PHF_SCs_left,0.745589301,SCs,left,2376,AD PHF,0.745589301,FALSE,MBsen,MB,2376_AD PHF,SCs_left
2376_AD PHF_SCs_right,0.734425993,SCs,right,2376,AD PHF,0.734425993,FALSE,MBsen,MB,2376_AD PHF,SCs_right
2376_AD PHF_SEZ_left,-0.780255772,SEZ,left,2376,AD PHF,0,TRUE,SEZ,VS,2376_AD PHF,SEZ_left
2376_AD PHF_SEZ_right,-1.398683502,SEZ,right,2376,AD PHF,0,TRUE,SEZ,VS,2376_AD PHF,SEZ_right
2376_AD PHF_SI_left,0.564645562,SI,left,2376,AD PHF,0.564645562,FALSE,SI,PAL,2376_AD PHF,SI_left
2376_AD PHF_SI_right,0.632354596,SI,right,2376,AD PHF,0.632354596,FALSE,SI,PAL,2376_AD PHF,SI_right
2376_AD PHF_SMT_left,0.330929502,SMT,left,2376,AD PHF,0.330929502,FALSE,SMT,TH,2376_AD PHF,SMT_left
2376_AD PHF_SMT_right,0.413043515,SMT,right,2376,AD PHF,0.413043515,FALSE,SMT,TH,2376_AD PHF,SMT_right
2376_AD PHF_SPA_left,-0.362858798,SPA,left,2376,AD PHF,0,FALSE,SPA,TH,2376_AD PHF,SPA_left
2376_AD PHF_SPA_right,-0.111999823,SPA,right,2376,AD PHF,0,FALSE,SPA,TH,2376_AD PHF,SPA_right
2376_AD PHF_SPF_left,-5,SPF,left,2376,AD PHF,0,FALSE,SPF,TH,2376_AD PHF,SPF_left
2376_AD PHF_SPF_right,-5,SPF,right,2376,AD PHF,0,FALSE,SPF,TH,2376_AD PHF,SPF_right
2376_AD PHF_SSp-bfd_left,1.156323077,SSp-bfd,left,2376,AD PHF,1,FALSE,SSp,Isocortex,2376_AD PHF,SSp-bfd_left
2376_AD PHF_SSp-bfd_right,1.109455131,SSp-bfd,right,2376,AD PHF,1,FALSE,SSp,Isocortex,2376_AD PHF,SSp-bfd_right
2376_AD PHF_SSp-ll_left,1.029015351,SSp-ll,left,2376,AD PHF,1,FALSE,SSp,Isocortex,2376_AD PHF,SSp-ll_left
2376_AD PHF_SSp-ll_right,1.166783767,SSp-ll,right,2376,AD PHF,1,FALSE,SSp,Isocortex,2376_AD PHF,SSp-ll_right
2376_AD PHF_SSp-m_left,0.861670997,SSp-m,left,2376,AD PHF,0.861670997,FALSE,SSp,Isocortex,2376_AD PHF,SSp-m_left
2376_AD PHF_SSp-m_right,1.055013025,SSp-m,right,2376,AD PHF,1,FALSE,SSp,Isocortex,2376_AD PHF,SSp-m_right
2376_AD PHF_SSp-tr_left,-0.736458064,SSp-tr,left,2376,AD PHF,0,FALSE,SSp,Isocortex,2376_AD PHF,SSp-tr_left
2376_AD PHF_SSp-tr_right,0.552952683,SSp-tr,right,2376,AD PHF,0.552952683,FALSE,SSp,Isocortex,2376_AD PHF,SSp-tr_right
2376_AD PHF_SSp-ul_left,1.010314411,SSp-ul,left,2376,AD PHF,1,FALSE,SSp,Isocortex,2376_AD PHF,SSp-ul_left
2376_AD PHF_SSp-ul_right,1.153603674,SSp-ul,right,2376,AD PHF,1,FALSE,SSp,Isocortex,2376_AD PHF,SSp-ul_right
2376_AD PHF_SSp-un_left,1.348445091,SSp-un,left,2376,AD PHF,1,FALSE,SSp,Isocortex,2376_AD PHF,SSp-un_left
2376_AD PHF_SSp-un_right,1.284495895,SSp-un,right,2376,AD PHF,1,FALSE,SSp,Isocortex,2376_AD PHF,SSp-un_right
2376_AD PHF_SSs_left,0.965941793,SSs,left,2376,AD PHF,0.965941793,FALSE,SSs,Isocortex,2376_AD PHF,SSs_left
2376_AD PHF_SSs_right,1.009622887,SSs,right,2376,AD PHF,1,FALSE,SSs,Isocortex,2376_AD PHF,SSs_right
2376_AD PHF_STN_left,0.359771149,STN,left,2376,AD PHF,0.359771149,FALSE,STN,HY,2376_AD PHF,STN_left
2376_AD PHF_STN_right,0.40442965,STN,right,2376,AD PHF,0.40442965,FALSE,STN,HY,2376_AD PHF,STN_right
2376_AD PHF_STR_left,0.461905057,STR,left,2376,AD PHF,0.461905057,FALSE,STR,STR,2376_AD PHF,STR_left
2376_AD PHF_STR_right,0.627033316,STR,right,2376,AD PHF,0.627033316,FALSE,STR,STR,2376_AD PHF,STR_right
2376_AD PHF_SUB_left,0.810386031,SUB,left,2376,AD PHF,0.810386031,FALSE,SUB,HPF,2376_AD PHF,SUB_left
2376_AD PHF_SUB_right,0.814611972,SUB,right,2376,AD PHF,0.814611972,FALSE,SUB,HPF,2376_AD PHF,SUB_right
2376_AD PHF_Su3_left,-0.115437388,Su3,left,2376,AD PHF,0,FALSE,Su3,MB,2376_AD PHF,Su3_left
2376_AD PHF_Su3_right,-0.055697864,Su3,right,2376,AD PHF,0,FALSE,Su3,MB,2376_AD PHF,Su3_right
2376_AD PHF_TEa_left,0.962426531,TEa,left,2376,AD PHF,0.962426531,FALSE,TEa,Isocortex,2376_AD PHF,TEa_left
2376_AD PHF_TEa_right,0.842764353,TEa,right,2376,AD PHF,0.842764353,FALSE,TEa,Isocortex,2376_AD PHF,TEa_right
2376_AD PHF_TH_left,0.374590132,TH,left,2376,AD PHF,0.374590132,FALSE,TH,TH,2376_AD PHF,TH_left
2376_AD PHF_TH_right,0.400719217,TH,right,2376,AD PHF,0.400719217,FALSE,TH,TH,2376_AD PHF,TH_right
2376_AD PHF_TRN_left,0.170532968,TRN,left,2376,AD PHF,0.170532968,FALSE,TRN,P,2376_AD PHF,TRN_left
2376_AD PHF_TRN_right,0.366555779,TRN,right,2376,AD PHF,0.366555779,FALSE,TRN,P,2376_AD PHF,TRN_right
2376_AD PHF_TU_left,0.631029422,TU,left,2376,AD PHF,0.631029422,FALSE,TU,HY,2376_AD PHF,TU_left
2376_AD PHF_TU_right,0.619202242,TU,right,2376,AD PHF,0.619202242,FALSE,TU,HY,2376_AD PHF,TU_right
2376_AD PHF_V3_left,0.032169351,V3,left,2376,AD PHF,0.032169351,TRUE,V3,VS,2376_AD PHF,V3_left
2376_AD PHF_V3_right,0.198421987,V3,right,2376,AD PHF,0.198421987,TRUE,V3,VS,2376_AD PHF,V3_right
2376_AD PHF_VAL_left,-0.014124046,VAL,left,2376,AD PHF,0,FALSE,VAL,TH,2376_AD PHF,VAL_left
2376_AD PHF_VAL_right,0.600602616,VAL,right,2376,AD PHF,0.600602616,FALSE,VAL,TH,2376_AD PHF,VAL_right
2376_AD PHF_VISC_left,0.690319645,VISC,left,2376,AD PHF,0.690319645,FALSE,VISC,Isocortex,2376_AD PHF,VISC_left
2376_AD PHF_VISC_right,0.838659344,VISC,right,2376,AD PHF,0.838659344,FALSE,VISC,Isocortex,2376_AD PHF,VISC_right
2376_AD PHF_VISa_left,1.047089024,VISa,left,2376,AD PHF,1,FALSE,VISa,Isocortex,2376_AD PHF,VISa_left
2376_AD PHF_VISa_right,0.908326943,VISa,right,2376,AD PHF,0.908326943,FALSE,VISa,Isocortex,2376_AD PHF,VISa_right
2376_AD PHF_VISam_left,1.039014379,VISam,left,2376,AD PHF,1,FALSE,VISam,Isocortex,2376_AD PHF,VISam_left
2376_AD PHF_VISam_right,1.013860716,VISam,right,2376,AD PHF,1,FALSE,VISam,Isocortex,2376_AD PHF,VISam_right
2376_AD PHF_VISl_left,0.956739326,VISl,left,2376,AD PHF,0.956739326,FALSE,VISl,Isocortex,2376_AD PHF,VISl_left
2376_AD PHF_VISl_right,1.16494369,VISl,right,2376,AD PHF,1,FALSE,VISl,Isocortex,2376_AD PHF,VISl_right
2376_AD PHF_VISli_left,1.175994943,VISli,left,2376,AD PHF,1,FALSE,VISli,Isocortex,2376_AD PHF,VISli_left
2376_AD PHF_VISli_right,1.194288404,VISli,right,2376,AD PHF,1,FALSE,VISli,Isocortex,2376_AD PHF,VISli_right
2376_AD PHF_VISp_left,1.0796045,VISp,left,2376,AD PHF,1,FALSE,VISp,Isocortex,2376_AD PHF,VISp_left
2376_AD PHF_VISp_right,1.139725532,VISp,right,2376,AD PHF,1,FALSE,VISp,Isocortex,2376_AD PHF,VISp_right
2376_AD PHF_VISpl_left,0.354489161,VISpl,left,2376,AD PHF,0.354489161,FALSE,VISpl,Isocortex,2376_AD PHF,VISpl_left
2376_AD PHF_VISpl_right,0.750622935,VISpl,right,2376,AD PHF,0.750622935,FALSE,VISpl,Isocortex,2376_AD PHF,VISpl_right
2376_AD PHF_VISpm_left,1.253893538,VISpm,left,2376,AD PHF,1,FALSE,VISpm,Isocortex,2376_AD PHF,VISpm_left
2376_AD PHF_VISpm_right,1.10513981,VISpm,right,2376,AD PHF,1,FALSE,VISpm,Isocortex,2376_AD PHF,VISpm_right
2376_AD PHF_VISpor_left,0.971622323,VISpor,left,2376,AD PHF,0.971622323,FALSE,VISpor,Isocortex,2376_AD PHF,VISpor_left
2376_AD PHF_VISpor_right,1.079736408,VISpor,right,2376,AD PHF,1,FALSE,VISpor,Isocortex,2376_AD PHF,VISpor_right
2376_AD PHF_VISrl_left,1.163853725,VISrl,left,2376,AD PHF,1,FALSE,VISrl,Isocortex,2376_AD PHF,VISrl_left
2376_AD PHF_VISrl_right,1.179098408,VISrl,right,2376,AD PHF,1,FALSE,VISrl,Isocortex,2376_AD PHF,VISrl_right
2376_AD PHF_VL_left,0.14785668,VL,left,2376,AD PHF,0.14785668,TRUE,VL,VS,2376_AD PHF,VL_left
2376_AD PHF_VL_right,-0.010280547,VL,right,2376,AD PHF,0,TRUE,VL,VS,2376_AD PHF,VL_right
2376_AD PHF_VMH_left,0.617209342,VMH,left,2376,AD PHF,0.617209342,FALSE,VMH,HY,2376_AD PHF,VMH_left
2376_AD PHF_VMH_right,0.637848883,VMH,right,2376,AD PHF,0.637848883,FALSE,VMH,HY,2376_AD PHF,VMH_right
2376_AD PHF_VM_left,0.343779987,VM,left,2376,AD PHF,0.343779987,FALSE,VM,TH,2376_AD PHF,VM_left
2376_AD PHF_VM_right,0.332206984,VM,right,2376,AD PHF,0.332206984,FALSE,VM,TH,2376_AD PHF,VM_right
2376_AD PHF_VPL_left,0.478605123,VPL,left,2376,AD PHF,0.478605123,FALSE,VPL,TH,2376_AD PHF,VPL_left
2376_AD PHF_VPL_right,0.488911278,VPL,right,2376,AD PHF,0.488911278,FALSE,VPL,TH,2376_AD PHF,VPL_right
2376_AD PHF_VPM_left,0.636833985,VPM,left,2376,AD PHF,0.636833985,FALSE,VPM,TH,2376_AD PHF,VPM_left
2376_AD PHF_VPM_right,0.648725881,VPM,right,2376,AD PHF,0.648725881,FALSE,VPM,TH,2376_AD PHF,VPM_right
2376_AD PHF_VP_left,0.484322065,VP,left,2376,AD PHF,0.484322065,FALSE,VP,TH,2376_AD PHF,VP_left
2376_AD PHF_VP_right,0.549936366,VP,right,2376,AD PHF,0.549936366,FALSE,VP,TH,2376_AD PHF,VP_right
2376_AD PHF_Xi_left,0.123454733,Xi,left,2376,AD PHF,0.123454733,FALSE,Xi,TH,2376_AD PHF,Xi_left
2376_AD PHF_Xi_right,0.500626279,Xi,right,2376,AD PHF,0.500626279,FALSE,Xi,TH,2376_AD PHF,Xi_right
2376_AD PHF_ZI_left,0.356885008,ZI,left,2376,AD PHF,0.356885008,FALSE,ZI,HY,2376_AD PHF,ZI_left
2376_AD PHF_ZI_right,0.617466054,ZI,right,2376,AD PHF,0.617466054,FALSE,ZI,HY,2376_AD PHF,ZI_right
2376_AD PHF_alv_left,0.60453865,alv,left,2376,AD PHF,0.60453865,TRUE,alv,fiber tracts,2376_AD PHF,alv_left
2376_AD PHF_alv_right,0.604122414,alv,right,2376,AD PHF,0.604122414,TRUE,alv,fiber tracts,2376_AD PHF,alv_right
2376_AD PHF_amc_left,0.846044111,amc,left,2376,AD PHF,0.846044111,TRUE,amc,fiber tracts,2376_AD PHF,amc_left
2376_AD PHF_amc_right,0.759513553,amc,right,2376,AD PHF,0.759513553,TRUE,amc,fiber tracts,2376_AD PHF,amc_right
2376_AD PHF_ar_left,0.529782166,ar,left,2376,AD PHF,0.529782166,TRUE,ar,fiber tracts,2376_AD PHF,ar_left
2376_AD PHF_ar_right,0.365658436,ar,right,2376,AD PHF,0.365658436,TRUE,ar,fiber tracts,2376_AD PHF,ar_right
2376_AD PHF_bic_left,0.542479593,bic,left,2376,AD PHF,0.542479593,TRUE,bic,fiber tracts,2376_AD PHF,bic_left
2376_AD PHF_bic_right,-0.12935829,bic,right,2376,AD PHF,0,TRUE,bic,fiber tracts,2376_AD PHF,bic_right
2376_AD PHF_bsc_left,-0.214186459,bsc,left,2376,AD PHF,0,TRUE,bsc,fiber tracts,2376_AD PHF,bsc_left
2376_AD PHF_bsc_right,0.140968578,bsc,right,2376,AD PHF,0.140968578,TRUE,bsc,fiber tracts,2376_AD PHF,bsc_right
2376_AD PHF_cc_left,0.039044329,cc,left,2376,AD PHF,0.039044329,TRUE,cc,fiber tracts,2376_AD PHF,cc_left
2376_AD PHF_cc_right,0.207791464,cc,right,2376,AD PHF,0.207791464,TRUE,cc,fiber tracts,2376_AD PHF,cc_right
2376_AD PHF_ccg_left,-1.059966604,ccg,left,2376,AD PHF,0,TRUE,ccg,fiber tracts,2376_AD PHF,ccg_left
2376_AD PHF_ccg_right,-0.738695,ccg,right,2376,AD PHF,0,TRUE,ccg,fiber tracts,2376_AD PHF,ccg_right
2376_AD PHF_chpl_left,-0.028904008,chpl,left,2376,AD PHF,0,TRUE,chpl,VS,2376_AD PHF,chpl_left
2376_AD PHF_chpl_right,0.13830455,chpl,right,2376,AD PHF,0.13830455,TRUE,chpl,VS,2376_AD PHF,chpl_right
2376_AD PHF_cing_left,0.363284345,cing,left,2376,AD PHF,0.363284345,TRUE,cing,fiber tracts,2376_AD PHF,cing_left
2376_AD PHF_cing_right,0.372885113,cing,right,2376,AD PHF,0.372885113,TRUE,cing,fiber tracts,2376_AD PHF,cing_right
2376_AD PHF_cst_left,0.835240989,cst,left,2376,AD PHF,0.835240989,TRUE,cst,fiber tracts,2376_AD PHF,cst_left
2376_AD PHF_cst_right,0.684650567,cst,right,2376,AD PHF,0.684650567,TRUE,cst,fiber tracts,2376_AD PHF,cst_right
2376_AD PHF_dhc_left,0.542533892,dhc,left,2376,AD PHF,0.542533892,TRUE,dhc,fiber tracts,2376_AD PHF,dhc_left
2376_AD PHF_dhc_right,0.332199419,dhc,right,2376,AD PHF,0.332199419,TRUE,dhc,fiber tracts,2376_AD PHF,dhc_right
2376_AD PHF_dscp_left,-0.854900071,dscp,left,2376,AD PHF,0,TRUE,dscp,fiber tracts,2376_AD PHF,dscp_left
2376_AD PHF_dscp_right,0.133497732,dscp,right,2376,AD PHF,0.133497732,TRUE,dscp,fiber tracts,2376_AD PHF,dscp_right
2376_AD PHF_ec_left,0.47153574,ec,left,2376,AD PHF,0.47153574,TRUE,ec,fiber tracts,2376_AD PHF,ec_left
2376_AD PHF_ec_right,0.36625194,ec,right,2376,AD PHF,0.36625194,TRUE,ec,fiber tracts,2376_AD PHF,ec_right
2376_AD PHF_em_left,0.052568813,em,left,2376,AD PHF,0.052568813,TRUE,em,fiber tracts,2376_AD PHF,em_left
2376_AD PHF_em_right,0.697711729,em,right,2376,AD PHF,0.697711729,TRUE,em,fiber tracts,2376_AD PHF,em_right
2376_AD PHF_fi_left,0.638012429,fi,left,2376,AD PHF,0.638012429,TRUE,fi,fiber tracts,2376_AD PHF,fi_left
2376_AD PHF_fi_right,0.446735142,fi,right,2376,AD PHF,0.446735142,TRUE,fi,fiber tracts,2376_AD PHF,fi_right
2376_AD PHF_fiber tracts_left,0.486849902,fiber tracts,left,2376,AD PHF,0.486849902,TRUE,fiber tracts,fiber tracts,2376_AD PHF,fiber tracts_left
2376_AD PHF_fiber tracts_right,0.429724284,fiber tracts,right,2376,AD PHF,0.429724284,TRUE,fiber tracts,fiber tracts,2376_AD PHF,fiber tracts_right
2376_AD PHF_fr_left,-0.423960748,fr,left,2376,AD PHF,0,TRUE,fr,fiber tracts,2376_AD PHF,fr_left
2376_AD PHF_fr_right,-0.231816906,fr,right,2376,AD PHF,0,TRUE,fr,fiber tracts,2376_AD PHF,fr_right
2376_AD PHF_fx_left,0.695489516,fx,left,2376,AD PHF,0.695489516,TRUE,fx,fiber tracts,2376_AD PHF,fx_left
2376_AD PHF_fx_right,0.378296091,fx,right,2376,AD PHF,0.378296091,TRUE,fx,fiber tracts,2376_AD PHF,fx_right
2376_AD PHF_hbc_left,-0.211731555,hbc,left,2376,AD PHF,0,TRUE,hbc,fiber tracts,2376_AD PHF,hbc_left
2376_AD PHF_hbc_right,0.007001373,hbc,right,2376,AD PHF,0.007001373,TRUE,hbc,fiber tracts,2376_AD PHF,hbc_right
2376_AD PHF_int_left,0.243441025,int,left,2376,AD PHF,0.243441025,TRUE,int,fiber tracts,2376_AD PHF,int_left
2376_AD PHF_int_right,0.273217713,int,right,2376,AD PHF,0.273217713,TRUE,int,fiber tracts,2376_AD PHF,int_right
2376_AD PHF_ll_left,0.283880105,ll,left,2376,AD PHF,0.283880105,TRUE,ll,fiber tracts,2376_AD PHF,ll_left
2376_AD PHF_ll_right,-0.170900627,ll,right,2376,AD PHF,0,TRUE,ll,fiber tracts,2376_AD PHF,ll_right
2376_AD PHF_lotg_left,-0.259289166,lotg,left,2376,AD PHF,0,TRUE,In,fiber tracts,2376_AD PHF,lotg_left
2376_AD PHF_lotg_right,-0.133379621,lotg,right,2376,AD PHF,0,TRUE,In,fiber tracts,2376_AD PHF,lotg_right
2376_AD PHF_mcp_left,0.445305306,mcp,left,2376,AD PHF,0.445305306,TRUE,mcp,fiber tracts,2376_AD PHF,mcp_left
2376_AD PHF_mcp_right,-0.323175781,mcp,right,2376,AD PHF,0,TRUE,mcp,fiber tracts,2376_AD PHF,mcp_right
2376_AD PHF_ml_left,0.060881909,ml,left,2376,AD PHF,0.060881909,TRUE,ml,fiber tracts,2376_AD PHF,ml_left
2376_AD PHF_ml_right,0.26603288,ml,right,2376,AD PHF,0.26603288,TRUE,ml,fiber tracts,2376_AD PHF,ml_right
2376_AD PHF_mlf_left,-0.429899155,mlf,left,2376,AD PHF,0,TRUE,mlf,fiber tracts,2376_AD PHF,mlf_left
2376_AD PHF_mlf_right,0.427482331,mlf,right,2376,AD PHF,0.427482331,TRUE,mlf,fiber tracts,2376_AD PHF,mlf_right
2376_AD PHF_moV_left,0.295903905,moV,left,2376,AD PHF,0.295903905,TRUE,moV,fiber tracts,2376_AD PHF,moV_left
2376_AD PHF_moV_right,-0.274870137,moV,right,2376,AD PHF,0,TRUE,moV,fiber tracts,2376_AD PHF,moV_right
2376_AD PHF_mtg_left,-1.447812405,mtg,left,2376,AD PHF,0,TRUE,mtg,fiber tracts,2376_AD PHF,mtg_left
2376_AD PHF_mtg_right,-0.244031268,mtg,right,2376,AD PHF,0,TRUE,mtg,fiber tracts,2376_AD PHF,mtg_right
2376_AD PHF_mtt_left,0.429459678,mtt,left,2376,AD PHF,0.429459678,TRUE,mtt,fiber tracts,2376_AD PHF,mtt_left
2376_AD PHF_mtt_right,0.323437855,mtt,right,2376,AD PHF,0.323437855,TRUE,mtt,fiber tracts,2376_AD PHF,mtt_right
2376_AD PHF_nst_left,0.190176534,nst,left,2376,AD PHF,0.190176534,TRUE,nst,fiber tracts,2376_AD PHF,nst_left
2376_AD PHF_nst_right,0.197156637,nst,right,2376,AD PHF,0.197156637,TRUE,nst,fiber tracts,2376_AD PHF,nst_right
2376_AD PHF_opt_left,-0.068370942,opt,left,2376,AD PHF,0,TRUE,opt,fiber tracts,2376_AD PHF,opt_left
