uniqueID,preLimVal,region,hemi,mouse,treatment,postLimVal,removeRegion,parent,major,x,y
2414_AD PHF_PeF_left,0,PeF,left,2414,AD PHF,0,FALSE,PeF,HY,2414_AD PHF,PeF_left
2414_AD PHF_RE_left,0,RE,left,2414,AD PHF,0,FALSE,RE,TH,2414_AD PHF,RE_left
2414_AD PHF_RE_right,0,RE,right,2414,AD PHF,0,FALSE,RE,TH,2414_AD PHF,RE_right
2414_AD PHF_RH_left,0,RH,left,2414,AD PHF,0,FALSE,RH,TH,2414_AD PHF,RH_left
2414_AD PHF_RH_right,13.73986043,RH,right,2414,AD PHF,13.73986043,FALSE,RH,TH,2414_AD PHF,RH_right
2414_AD PHF_RSPagl_left,15.43867669,RSPagl,left,2414,AD PHF,15.43867669,FALSE,RSP,Isocortex,2414_AD PHF,RSPagl_left
2414_AD PHF_RSPagl_right,27.74809029,RSPagl,right,2414,AD PHF,27.74809029,FALSE,RSP,Isocortex,2414_AD PHF,RSPagl_right
2414_AD PHF_RSPd_left,18.84646208,RSPd,left,2414,AD PHF,18.84646208,FALSE,RSP,Isocortex,2414_AD PHF,RSPd_left
2414_AD PHF_RSPd_right,29.36495008,RSPd,right,2414,AD PHF,29.36495008,FALSE,RSP,Isocortex,2414_AD PHF,RSPd_right
2414_AD PHF_RSPv_left,19.90195268,RSPv,left,2414,AD PHF,19.90195268,FALSE,RSP,Isocortex,2414_AD PHF,RSPv_left
2414_AD PHF_RSPv_right,23.35051395,RSPv,right,2414,AD PHF,23.35051395,FALSE,RSP,Isocortex,2414_AD PHF,RSPv_right
2414_AD PHF_RT_left,22.87966072,RT,left,2414,AD PHF,22.87966072,FALSE,RT,TH,2414_AD PHF,RT_left
2414_AD PHF_RT_right,35.03259871,RT,right,2414,AD PHF,35.03259871,FALSE,RT,TH,2414_AD PHF,RT_right
2414_AD PHF_SEZ_left,3.316663648,SEZ,left,2414,AD PHF,3.316663648,TRUE,SEZ,VS,2414_AD PHF,SEZ_left
2414_AD PHF_SEZ_right,0,SEZ,right,2414,AD PHF,0,TRUE,SEZ,VS,2414_AD PHF,SEZ_right
2414_AD PHF_SH_left,62.55022018,SH,left,2414,AD PHF,62.55022018,FALSE,SH,STR,2414_AD PHF,SH_left
2414_AD PHF_SH_right,144.9281087,SH,right,2414,AD PHF,144.9281087,FALSE,SH,STR,2414_AD PHF,SH_right
2414_AD PHF_SI_left,0,SI,left,2414,AD PHF,0,FALSE,SI,PAL,2414_AD PHF,SI_left
2414_AD PHF_SI_right,3.073223266,SI,right,2414,AD PHF,3.073223266,FALSE,SI,PAL,2414_AD PHF,SI_right
2414_AD PHF_SMT_left,4.260166087,SMT,left,2414,AD PHF,4.260166087,FALSE,SMT,TH,2414_AD PHF,SMT_left
2414_AD PHF_SMT_right,0,SMT,right,2414,AD PHF,0,FALSE,SMT,TH,2414_AD PHF,SMT_right
2414_AD PHF_SSp-bfd_left,18.87202787,SSp-bfd,left,2414,AD PHF,18.87202787,FALSE,SSp,Isocortex,2414_AD PHF,SSp-bfd_left
2414_AD PHF_SSp-bfd_right,26.54758705,SSp-bfd,right,2414,AD PHF,26.54758705,FALSE,SSp,Isocortex,2414_AD PHF,SSp-bfd_right
2414_AD PHF_SSp-m_left,31.20918479,SSp-m,left,2414,AD PHF,31.20918479,FALSE,SSp,Isocortex,2414_AD PHF,SSp-m_left
2414_AD PHF_SSp-m_right,26.0461695,SSp-m,right,2414,AD PHF,26.0461695,FALSE,SSp,Isocortex,2414_AD PHF,SSp-m_right
2414_AD PHF_SSp-tr_left,5.013192318,SSp-tr,left,2414,AD PHF,5.013192318,FALSE,SSp,Isocortex,2414_AD PHF,SSp-tr_left
2414_AD PHF_SSp-tr_right,0,SSp-tr,right,2414,AD PHF,0,FALSE,SSp,Isocortex,2414_AD PHF,SSp-tr_right
2414_AD PHF_SSp-ul_left,12.88529015,SSp-ul,left,2414,AD PHF,12.88529015,FALSE,SSp,Isocortex,2414_AD PHF,SSp-ul_left
2414_AD PHF_SSp-ul_right,32.47756017,SSp-ul,right,2414,AD PHF,32.47756017,FALSE,SSp,Isocortex,2414_AD PHF,SSp-ul_right
2414_AD PHF_SSs_left,23.93264062,SSs,left,2414,AD PHF,23.93264062,FALSE,SSs,Isocortex,2414_AD PHF,SSs_left
2414_AD PHF_SSs_right,22.44221366,SSs,right,2414,AD PHF,22.44221366,FALSE,SSs,Isocortex,2414_AD PHF,SSs_right
2414_AD PHF_STN_left,0,STN,left,2414,AD PHF,0,FALSE,STN,HY,2414_AD PHF,STN_left
2414_AD PHF_STN_right,0,STN,right,2414,AD PHF,0,FALSE,STN,HY,2414_AD PHF,STN_right
2414_AD PHF_STR_left,20.47380402,STR,left,2414,AD PHF,20.47380402,FALSE,STR,STR,2414_AD PHF,STR_left
2414_AD PHF_STR_right,32.59107715,STR,right,2414,AD PHF,32.59107715,FALSE,STR,STR,2414_AD PHF,STR_right
2414_AD PHF_TEa_left,0,TEa,left,2414,AD PHF,0,FALSE,TEa,Isocortex,2414_AD PHF,TEa_left
2414_AD PHF_TEa_right,12.39651254,TEa,right,2414,AD PHF,12.39651254,FALSE,TEa,Isocortex,2414_AD PHF,TEa_right
2414_AD PHF_TH_left,9.936863345,TH,left,2414,AD PHF,9.936863345,FALSE,TH,TH,2414_AD PHF,TH_left
2414_AD PHF_TH_right,11.03978524,TH,right,2414,AD PHF,11.03978524,FALSE,TH,TH,2414_AD PHF,TH_right
2414_AD PHF_TU_left,0,TU,left,2414,AD PHF,0,FALSE,TU,HY,2414_AD PHF,TU_left
2414_AD PHF_TU_right,4.42602896,TU,right,2414,AD PHF,4.42602896,FALSE,TU,HY,2414_AD PHF,TU_right
2414_AD PHF_V3_left,0,V3,left,2414,AD PHF,0,TRUE,V3,VS,2414_AD PHF,V3_left
2414_AD PHF_V3_right,8.62773132,V3,right,2414,AD PHF,8.62773132,TRUE,V3,VS,2414_AD PHF,V3_right
2414_AD PHF_VAL_left,36.27269953,VAL,left,2414,AD PHF,36.27269953,FALSE,VAL,TH,2414_AD PHF,VAL_left
2414_AD PHF_VAL_right,27.59327343,VAL,right,2414,AD PHF,27.59327343,FALSE,VAL,TH,2414_AD PHF,VAL_right
2414_AD PHF_VISC_left,9.744986951,VISC,left,2414,AD PHF,9.744986951,FALSE,VISC,Isocortex,2414_AD PHF,VISC_left
2414_AD PHF_VISC_right,0,VISC,right,2414,AD PHF,0,FALSE,VISC,Isocortex,2414_AD PHF,VISC_right
2414_AD PHF_VISa_left,19.03577705,VISa,left,2414,AD PHF,19.03577705,FALSE,VISa,Isocortex,2414_AD PHF,VISa_left
2414_AD PHF_VISa_right,13.16708443,VISa,right,2414,AD PHF,13.16708443,FALSE,VISa,Isocortex,2414_AD PHF,VISa_right
2414_AD PHF_VISam_left,21.6892711,VISam,left,2414,AD PHF,21.6892711,FALSE,VISam,Isocortex,2414_AD PHF,VISam_left
2414_AD PHF_VISam_right,11.46090366,VISam,right,2414,AD PHF,11.46090366,FALSE,VISam,Isocortex,2414_AD PHF,VISam_right
2414_AD PHF_VISrl_left,44.15914093,VISrl,left,2414,AD PHF,44.15914093,FALSE,VISrl,Isocortex,2414_AD PHF,VISrl_left
2414_AD PHF_VISrl_right,14.31477944,VISrl,right,2414,AD PHF,14.31477944,FALSE,VISrl,Isocortex,2414_AD PHF,VISrl_right
2414_AD PHF_VL_left,0,VL,left,2414,AD PHF,0,TRUE,VL,VS,2414_AD PHF,VL_left
2414_AD PHF_VL_right,0,VL,right,2414,AD PHF,0,TRUE,VL,VS,2414_AD PHF,VL_right
2414_AD PHF_VMH_left,4.920572375,VMH,left,2414,AD PHF,4.920572375,FALSE,VMH,HY,2414_AD PHF,VMH_left
2414_AD PHF_VMH_right,1.525557247,VMH,right,2414,AD PHF,1.525557247,FALSE,VMH,HY,2414_AD PHF,VMH_right
2414_AD PHF_VM_left,9.698920635,VM,left,2414,AD PHF,9.698920635,FALSE,VM,TH,2414_AD PHF,VM_left
2414_AD PHF_VM_right,8.473452765,VM,right,2414,AD PHF,8.473452765,FALSE,VM,TH,2414_AD PHF,VM_right
2414_AD PHF_VPL_left,15.19429216,VPL,left,2414,AD PHF,15.19429216,FALSE,VPL,TH,2414_AD PHF,VPL_left
2414_AD PHF_VPL_right,27.83432074,VPL,right,2414,AD PHF,27.83432074,FALSE,VPL,TH,2414_AD PHF,VPL_right
2414_AD PHF_VPM_left,38.0117299,VPM,left,2414,AD PHF,38.0117299,FALSE,VPM,TH,2414_AD PHF,VPM_left
2414_AD PHF_VPM_right,45.11190318,VPM,right,2414,AD PHF,45.11190318,FALSE,VPM,TH,2414_AD PHF,VPM_right
2414_AD PHF_Xi_left,0,Xi,left,2414,AD PHF,0,FALSE,Xi,TH,2414_AD PHF,Xi_left
2414_AD PHF_Xi_right,0,Xi,right,2414,AD PHF,0,FALSE,Xi,TH,2414_AD PHF,Xi_right
2414_AD PHF_ZI_left,2.152410958,ZI,left,2414,AD PHF,2.152410958,FALSE,ZI,HY,2414_AD PHF,ZI_left
2414_AD PHF_ZI_right,2.037103228,ZI,right,2414,AD PHF,2.037103228,FALSE,ZI,HY,2414_AD PHF,ZI_right
2414_AD PHF_alv_left,26.21361771,alv,left,2414,AD PHF,26.21361771,TRUE,alv,fiber tracts,2414_AD PHF,alv_left
2414_AD PHF_alv_right,23.78723468,alv,right,2414,AD PHF,23.78723468,TRUE,alv,fiber tracts,2414_AD PHF,alv_right
2414_AD PHF_amc_left,0,amc,left,2414,AD PHF,0,TRUE,amc,fiber tracts,2414_AD PHF,amc_left
2414_AD PHF_amc_right,0,amc,right,2414,AD PHF,0,TRUE,amc,fiber tracts,2414_AD PHF,amc_right
2414_AD PHF_ar_left,0,ar,left,2414,AD PHF,0,TRUE,ar,fiber tracts,2414_AD PHF,ar_left
2414_AD PHF_ar_right,5.365967864,ar,right,2414,AD PHF,5.365967864,TRUE,ar,fiber tracts,2414_AD PHF,ar_right
2414_AD PHF_cc_left,7.199493238,cc,left,2414,AD PHF,7.199493238,TRUE,cc,fiber tracts,2414_AD PHF,cc_left
2414_AD PHF_cc_right,23.68717746,cc,right,2414,AD PHF,23.68717746,TRUE,cc,fiber tracts,2414_AD PHF,cc_right
2414_AD PHF_ccg_left,2.396796796,ccg,left,2414,AD PHF,2.396796796,TRUE,ccg,fiber tracts,2414_AD PHF,ccg_left
2414_AD PHF_ccg_right,5.721987782,ccg,right,2414,AD PHF,5.721987782,TRUE,ccg,fiber tracts,2414_AD PHF,ccg_right
2414_AD PHF_chpl_left,0,chpl,left,2414,AD PHF,0,TRUE,chpl,VS,2414_AD PHF,chpl_left
2414_AD PHF_chpl_right,0,chpl,right,2414,AD PHF,0,TRUE,chpl,VS,2414_AD PHF,chpl_right
2414_AD PHF_cing_left,13.32786109,cing,left,2414,AD PHF,13.32786109,TRUE,cing,fiber tracts,2414_AD PHF,cing_left
2414_AD PHF_cing_right,10.94206253,cing,right,2414,AD PHF,10.94206253,TRUE,cing,fiber tracts,2414_AD PHF,cing_right
2414_AD PHF_dhc_left,11.24087419,dhc,left,2414,AD PHF,11.24087419,TRUE,dhc,fiber tracts,2414_AD PHF,dhc_left
2414_AD PHF_dhc_right,16.55967786,dhc,right,2414,AD PHF,16.55967786,TRUE,dhc,fiber tracts,2414_AD PHF,dhc_right
2414_AD PHF_ec_left,14.25245576,ec,left,2414,AD PHF,14.25245576,TRUE,ec,fiber tracts,2414_AD PHF,ec_left
2414_AD PHF_ec_right,0,ec,right,2414,AD PHF,0,TRUE,ec,fiber tracts,2414_AD PHF,ec_right
2414_AD PHF_em_left,54.09706093,em,left,2414,AD PHF,54.09706093,TRUE,em,fiber tracts,2414_AD PHF,em_left
2414_AD PHF_em_right,35.16002405,em,right,2414,AD PHF,35.16002405,TRUE,em,fiber tracts,2414_AD PHF,em_right
2414_AD PHF_fi_left,0,fi,left,2414,AD PHF,0,TRUE,fi,fiber tracts,2414_AD PHF,fi_left
2414_AD PHF_fi_right,2.328117975,fi,right,2414,AD PHF,2.328117975,TRUE,fi,fiber tracts,2414_AD PHF,fi_right
2414_AD PHF_fiber tracts_left,4.50578419,fiber tracts,left,2414,AD PHF,4.50578419,TRUE,fiber tracts,fiber tracts,2414_AD PHF,fiber tracts_left
2414_AD PHF_fiber tracts_right,3.290239609,fiber tracts,right,2414,AD PHF,3.290239609,TRUE,fiber tracts,fiber tracts,2414_AD PHF,fiber tracts_right
2414_AD PHF_fr_left,0,fr,left,2414,AD PHF,0,TRUE,fr,fiber tracts,2414_AD PHF,fr_left
2414_AD PHF_fr_right,0,fr,right,2414,AD PHF,0,TRUE,fr,fiber tracts,2414_AD PHF,fr_right
2414_AD PHF_fx_left,0,fx,left,2414,AD PHF,0,TRUE,fx,fiber tracts,2414_AD PHF,fx_left
2414_AD PHF_fx_right,0,fx,right,2414,AD PHF,0,TRUE,fx,fiber tracts,2414_AD PHF,fx_right
2414_AD PHF_hbc_left,0,hbc,left,2414,AD PHF,0,TRUE,hbc,fiber tracts,2414_AD PHF,hbc_left
2414_AD PHF_hbc_right,0,hbc,right,2414,AD PHF,0,TRUE,hbc,fiber tracts,2414_AD PHF,hbc_right
2414_AD PHF_int_left,2.258815459,int,left,2414,AD PHF,2.258815459,TRUE,int,fiber tracts,2414_AD PHF,int_left
2414_AD PHF_int_right,5.280215258,int,right,2414,AD PHF,5.280215258,TRUE,int,fiber tracts,2414_AD PHF,int_right
2414_AD PHF_lotg_left,6.298873817,lotg,left,2414,AD PHF,6.298873817,TRUE,In,fiber tracts,2414_AD PHF,lotg_left
2414_AD PHF_lotg_right,0,lotg,right,2414,AD PHF,0,TRUE,In,fiber tracts,2414_AD PHF,lotg_right
2414_AD PHF_mtt_left,0,mtt,left,2414,AD PHF,0,TRUE,mtt,fiber tracts,2414_AD PHF,mtt_left
2414_AD PHF_mtt_right,0,mtt,right,2414,AD PHF,0,TRUE,mtt,fiber tracts,2414_AD PHF,mtt_right
2414_AD PHF_nst_left,0,nst,left,2414,AD PHF,0,TRUE,nst,fiber tracts,2414_AD PHF,nst_left
2414_AD PHF_nst_right,0,nst,right,2414,AD PHF,0,TRUE,nst,fiber tracts,2414_AD PHF,nst_right
2414_AD PHF_opt_left,0,opt,left,2414,AD PHF,0,TRUE,opt,fiber tracts,2414_AD PHF,opt_left
2414_AD PHF_opt_right,0,opt,right,2414,AD PHF,0,TRUE,opt,fiber tracts,2414_AD PHF,opt_right
2414_AD PHF_or_left,3.395920707,or,left,2414,AD PHF,3.395920707,TRUE,or,fiber tracts,2414_AD PHF,or_left
2414_AD PHF_or_right,9.728763551,or,right,2414,AD PHF,9.728763551,TRUE,or,fiber tracts,2414_AD PHF,or_right
2414_AD PHF_scwm_left,0,scwm,left,2414,AD PHF,0,TRUE,scwm,fiber tracts,2414_AD PHF,scwm_left
2414_AD PHF_scwm_right,6.444915572,scwm,right,2414,AD PHF,6.444915572,TRUE,scwm,fiber tracts,2414_AD PHF,scwm_right
2414_AD PHF_sm_left,0,sm,left,2414,AD PHF,0,TRUE,sm,fiber tracts,2414_AD PHF,sm_left
2414_AD PHF_sm_right,0,sm,right,2414,AD PHF,0,TRUE,sm,fiber tracts,2414_AD PHF,sm_right
2414_AD PHF_st_left,28.17541,st,left,2414,AD PHF,28.17541,TRUE,st,fiber tracts,2414_AD PHF,st_left
2414_AD PHF_st_right,38.7105633,st,right,2414,AD PHF,38.7105633,TRUE,st,fiber tracts,2414_AD PHF,st_right
2414_AD PHF_stc_left,0,stc,left,2414,AD PHF,0,TRUE,stc,fiber tracts,2414_AD PHF,stc_left
2414_AD PHF_stc_right,0,stc,right,2414,AD PHF,0,TRUE,stc,fiber tracts,2414_AD PHF,stc_right
2414_AD PHF_sup_left,0,sup,left,2414,AD PHF,0,TRUE,sup,fiber tracts,2414_AD PHF,sup_left
2414_AD PHF_sup_right,0,sup,right,2414,AD PHF,0,TRUE,sup,fiber tracts,2414_AD PHF,sup_right
2418_AD PHF_ACAd_left,22.05544201,ACAd,left,2418,AD PHF,22.05544201,FALSE,ACA,Isocortex,2418_AD PHF,ACAd_left
2418_AD PHF_ACAd_right,16.80354987,ACAd,right,2418,AD PHF,16.80354987,FALSE,ACA,Isocortex,2418_AD PHF,ACAd_right
2418_AD PHF_ACAv_left,23.7220986,ACAv,left,2418,AD PHF,23.7220986,FALSE,ACA,Isocortex,2418_AD PHF,ACAv_left
2418_AD PHF_ACAv_right,17.93960498,ACAv,right,2418,AD PHF,17.93960498,FALSE,ACA,Isocortex,2418_AD PHF,ACAv_right
2418_AD PHF_ACB_left,9.915465398,ACB,left,2418,AD PHF,9.915465398,FALSE,ACB,STR,2418_AD PHF,ACB_left
2418_AD PHF_ACB_right,7.54101794,ACB,right,2418,AD PHF,7.54101794,FALSE,ACB,STR,2418_AD PHF,ACB_right
2418_AD PHF_AId_left,30.89787625,AId,left,2418,AD PHF,30.89787625,FALSE,AI,Isocortex,2418_AD PHF,AId_left
2418_AD PHF_AId_right,12.50087852,AId,right,2418,AD PHF,12.50087852,FALSE,AI,Isocortex,2418_AD PHF,AId_right
2418_AD PHF_AIp_left,18.75550663,AIp,left,2418,AD PHF,18.75550663,FALSE,AI,Isocortex,2418_AD PHF,AIp_left
2418_AD PHF_AIp_right,14.75162282,AIp,right,2418,AD PHF,14.75162282,FALSE,AI,Isocortex,2418_AD PHF,AIp_right
2418_AD PHF_AIv_left,31.74182085,AIv,left,2418,AD PHF,31.74182085,FALSE,AI,Isocortex,2418_AD PHF,AIv_left
2418_AD PHF_AIv_right,22.38397319,AIv,right,2418,AD PHF,22.38397319,FALSE,AI,Isocortex,2418_AD PHF,AIv_right
2418_AD PHF_APr_left,8.88761967,APr,left,2418,AD PHF,8.88761967,FALSE,APr,HPF,2418_AD PHF,APr_left
2418_AD PHF_APr_right,17.28884843,APr,right,2418,AD PHF,17.28884843,FALSE,APr,HPF,2418_AD PHF,APr_right
2418_AD PHF_AQ_left,0,AQ,left,2418,AD PHF,0,TRUE,AQ,VS,2418_AD PHF,AQ_left
2418_AD PHF_AQ_right,0,AQ,right,2418,AD PHF,0,TRUE,AQ,VS,2418_AD PHF,AQ_right
2418_AD PHF_ARH_left,4.734523233,ARH,left,2418,AD PHF,4.734523233,FALSE,ARH,HY,2418_AD PHF,ARH_left
2418_AD PHF_ARH_right,0,ARH,right,2418,AD PHF,0,FALSE,ARH,HY,2418_AD PHF,ARH_right
2418_AD PHF_AT_left,0,AT,left,2418,AD PHF,0,FALSE,AT,MB,2418_AD PHF,AT_left
2418_AD PHF_AT_right,0,AT,right,2418,AD PHF,0,FALSE,AT,MB,2418_AD PHF,AT_right
2418_AD PHF_AUDd_left,24.78018624,AUDd,left,2418,AD PHF,24.78018624,FALSE,AUDd,Isocortex,2418_AD PHF,AUDd_left
2418_AD PHF_AUDd_right,24.93932683,AUDd,right,2418,AD PHF,24.93932683,FALSE,AUDd,Isocortex,2418_AD PHF,AUDd_right
2418_AD PHF_AUDp_left,37.44985669,AUDp,left,2418,AD PHF,37.44985669,FALSE,AUDp,Isocortex,2418_AD PHF,AUDp_left
2418_AD PHF_AUDp_right,0,AUDp,right,2418,AD PHF,0,FALSE,AUDp,Isocortex,2418_AD PHF,AUDp_right
2418_AD PHF_AUDv_left,17.76199751,AUDv,left,2418,AD PHF,17.76199751,FALSE,AUDv,Isocortex,2418_AD PHF,AUDv_left
2418_AD PHF_AUDv_right,19.66850828,AUDv,right,2418,AD PHF,19.66850828,FALSE,AUDv,Isocortex,2418_AD PHF,AUDv_right
2418_AD PHF_AVPV_left,0,AVPV,left,2418,AD PHF,0,FALSE,AVPV,HY,2418_AD PHF,AVPV_left
2418_AD PHF_AVPV_right,0,AVPV,right,2418,AD PHF,0,FALSE,AVPV,HY,2418_AD PHF,AVPV_right
2418_AD PHF_BLA_left,25.893289,BLA,left,2418,AD PHF,25.893289,FALSE,BLA,CTXsp,2418_AD PHF,BLA_left
2418_AD PHF_BLA_right,18.03438114,BLA,right,2418,AD PHF,18.03438114,FALSE,BLA,CTXsp,2418_AD PHF,BLA_right
2418_AD PHF_BMA_left,5.886879783,BMA,left,2418,AD PHF,5.886879783,FALSE,BMA,CTXsp,2418_AD PHF,BMA_left
2418_AD PHF_BMA_right,17.20799848,BMA,right,2418,AD PHF,17.20799848,FALSE,BMA,CTXsp,2418_AD PHF,BMA_right
2418_AD PHF_CA1_left,21.47058878,CA1,left,2418,AD PHF,21.47058878,FALSE,CA1,HPF,2418_AD PHF,CA1_left
2418_AD PHF_CA1_right,20.46283494,CA1,right,2418,AD PHF,20.46283494,FALSE,CA1,HPF,2418_AD PHF,CA1_right
2418_AD PHF_CA2_left,13.6908622,CA2,left,2418,AD PHF,13.6908622,FALSE,CA2,HPF,2418_AD PHF,CA2_left
2418_AD PHF_CA2_right,15.15047435,CA2,right,2418,AD PHF,15.15047435,FALSE,CA2,HPF,2418_AD PHF,CA2_right
2418_AD PHF_CA3_left,27.21650411,CA3,left,2418,AD PHF,27.21650411,FALSE,CA3,HPF,2418_AD PHF,CA3_left
2418_AD PHF_CA3_right,17.76365836,CA3,right,2418,AD PHF,17.76365836,FALSE,CA3,HPF,2418_AD PHF,CA3_right
2418_AD PHF_CB_left,0,CB,left,2418,AD PHF,0,FALSE,CB,CB,2418_AD PHF,CB_left
2418_AD PHF_CB_right,0,CB,right,2418,AD PHF,0,FALSE,CB,CB,2418_AD PHF,CB_right
2418_AD PHF_CEA_left,17.40574136,CEA,left,2418,AD PHF,17.40574136,FALSE,CEA,STR,2418_AD PHF,CEA_left
2418_AD PHF_CEA_right,21.00998694,CEA,right,2418,AD PHF,21.00998694,FALSE,CEA,STR,2418_AD PHF,CEA_right
2418_AD PHF_CLA_left,15.47937526,CLA,left,2418,AD PHF,15.47937526,FALSE,CLA,CTXsp,2418_AD PHF,CLA_left
2418_AD PHF_CLA_right,0,CLA,right,2418,AD PHF,0,FALSE,CLA,CTXsp,2418_AD PHF,CLA_right
2418_AD PHF_CL_left,3.012878421,CL,left,2418,AD PHF,3.012878421,FALSE,CL,TH,2418_AD PHF,CL_left
2418_AD PHF_CL_right,9.848497254,CL,right,2418,AD PHF,9.848497254,FALSE,CL,TH,2418_AD PHF,CL_right
2418_AD PHF_CM_left,0,CM,left,2418,AD PHF,0,FALSE,CM,TH,2418_AD PHF,CM_left
2418_AD PHF_CM_right,0,CM,right,2418,AD PHF,0,FALSE,CM,TH,2418_AD PHF,CM_right
2418_AD PHF_COA_left,13.75800097,COA,left,2418,AD PHF,13.75800097,FALSE,COA,OLF,2418_AD PHF,COA_left
2418_AD PHF_COA_right,9.013954913,COA,right,2418,AD PHF,9.013954913,FALSE,COA,OLF,2418_AD PHF,COA_right
2418_AD PHF_COAp_left,40.78973862,COAp,left,2418,AD PHF,40.78973862,FALSE,COA,OLF,2418_AD PHF,COAp_left
2418_AD PHF_COAp_right,0,COAp,right,2418,AD PHF,0,FALSE,COA,OLF,2418_AD PHF,COAp_right
2418_AD PHF_CP_left,2.158983871,CP,left,2418,AD PHF,2.158983871,FALSE,CP,STR,2418_AD PHF,CP_left
2418_AD PHF_CP_right,2.374815943,CP,right,2418,AD PHF,2.374815943,FALSE,CP,STR,2418_AD PHF,CP_right
2418_AD PHF_CS_left,0,CS,left,2418,AD PHF,0,FALSE,CS,P,2418_AD PHF,CS_left
2418_AD PHF_CS_right,0,CS,right,2418,AD PHF,0,FALSE,CS,P,2418_AD PHF,CS_right
2418_AD PHF_CTXsp_left,18.11627584,CTXsp,left,2418,AD PHF,18.11627584,FALSE,CTXsp,CTXsp,2418_AD PHF,CTXsp_left
2418_AD PHF_CTXsp_right,19.59472499,CTXsp,right,2418,AD PHF,19.59472499,FALSE,CTXsp,CTXsp,2418_AD PHF,CTXsp_right
2418_AD PHF_DG_left,7.908687626,DG,left,2418,AD PHF,7.908687626,FALSE,DG,HPF,2418_AD PHF,DG_left
2418_AD PHF_DG_right,9.48470508,DG,right,2418,AD PHF,9.48470508,FALSE,DG,HPF,2418_AD PHF,DG_right
2418_AD PHF_DMH_left,0,DMH,left,2418,AD PHF,0,FALSE,DMH,HY,2418_AD PHF,DMH_left
2418_AD PHF_DMH_right,4.302416616,DMH,right,2418,AD PHF,4.302416616,FALSE,DMH,HY,2418_AD PHF,DMH_right
2418_AD PHF_DR_left,0,DR,left,2418,AD PHF,0,FALSE,DR,MB,2418_AD PHF,DR_left
2418_AD PHF_DR_right,0,DR,right,2418,AD PHF,0,FALSE,DR,MB,2418_AD PHF,DR_right
2418_AD PHF_ECT_left,36.75847579,ECT,left,2418,AD PHF,36.75847579,FALSE,ECT,Isocortex,2418_AD PHF,ECT_left
2418_AD PHF_ECT_right,20.0019092,ECT,right,2418,AD PHF,20.0019092,FALSE,ECT,Isocortex,2418_AD PHF,ECT_right
2418_AD PHF_ENTl_left,6.286003856,ENTl,left,2418,AD PHF,6.286003856,FALSE,ENT,HPF,2418_AD PHF,ENTl_left
2418_AD PHF_ENTl_right,6.951116165,ENTl,right,2418,AD PHF,6.951116165,FALSE,ENT,HPF,2418_AD PHF,ENTl_right
2418_AD PHF_ENTm_left,27.83173579,ENTm,left,2418,AD PHF,27.83173579,FALSE,ENT,HPF,2418_AD PHF,ENTm_left
2418_AD PHF_ENTm_right,10.04538361,ENTm,right,2418,AD PHF,10.04538361,FALSE,ENT,HPF,2418_AD PHF,ENTm_right
2418_AD PHF_EP_left,11.34622331,EP,left,2418,AD PHF,11.34622331,FALSE,EP,CTXsp,2418_AD PHF,EP_left
2418_AD PHF_EP_right,16.32494942,EP,right,2418,AD PHF,16.32494942,FALSE,EP,CTXsp,2418_AD PHF,EP_right
2418_AD PHF_Eth_left,0,Eth,left,2418,AD PHF,0,FALSE,Eth,TH,2418_AD PHF,Eth_left
2418_AD PHF_Eth_right,0,Eth,right,2418,AD PHF,0,FALSE,Eth,TH,2418_AD PHF,Eth_right
2418_AD PHF_FC_left,19.77568984,FC,left,2418,AD PHF,19.77568984,FALSE,FC,HPF,2418_AD PHF,FC_left
2418_AD PHF_FC_right,26.04603052,FC,right,2418,AD PHF,26.04603052,FALSE,FC,HPF,2418_AD PHF,FC_right
2418_AD PHF_GU_left,21.80470869,GU,left,2418,AD PHF,21.80470869,FALSE,GU,Isocortex,2418_AD PHF,GU_left
2418_AD PHF_GU_right,17.03511948,GU,right,2418,AD PHF,17.03511948,FALSE,GU,Isocortex,2418_AD PHF,GU_right
2418_AD PHF_HATA_left,12.08357585,HATA,left,2418,AD PHF,12.08357585,FALSE,HATA,HPF,2418_AD PHF,HATA_left
2418_AD PHF_HATA_right,0,HATA,right,2418,AD PHF,0,FALSE,HATA,HPF,2418_AD PHF,HATA_right
2418_AD PHF_HPF_left,2.892975812,HPF,left,2418,AD PHF,2.892975812,FALSE,HPF,HPF,2418_AD PHF,HPF_left
2418_AD PHF_HPF_right,2.052383896,HPF,right,2418,AD PHF,2.052383896,FALSE,HPF,HPF,2418_AD PHF,HPF_right
2418_AD PHF_HY_left,0.552165073,HY,left,2418,AD PHF,0.552165073,FALSE,HY,HY,2418_AD PHF,HY_left
2418_AD PHF_HY_right,6.989799954,HY,right,2418,AD PHF,6.989799954,FALSE,HY,HY,2418_AD PHF,HY_right
2418_AD PHF_IA_left,0,IA,left,2418,AD PHF,0,FALSE,IA,STR,2418_AD PHF,IA_left
2418_AD PHF_IA_right,177.9812086,IA,right,2418,AD PHF,177.9812086,FALSE,IA,STR,2418_AD PHF,IA_right
2418_AD PHF_IC_left,0,IC,left,2418,AD PHF,0,FALSE,IC,MB,2418_AD PHF,IC_left
2418_AD PHF_IC_right,1.914742651,IC,right,2418,AD PHF,1.914742651,FALSE,IC,MB,2418_AD PHF,IC_right
