index,μA,μB,diff,category
98,-0.2106961290585173,-0.18159107049183296,0.029105058566684355,none
99,-0.1281502041523316,-0.10717715335008866,0.020973050802242946,none
100,-0.07988527819169203,-0.1064824881308575,-0.026597209939165478,none
101,-0.09809636990596346,-0.08982436310599742,0.008272006799966036,none
102,-0.13117699788685983,-0.11197013625546616,0.019206861631393665,none
103,-0.17425702181102645,-0.121591683560084,0.05266533825094245,none
104,-0.15666120188058633,-0.10239353785378968,0.05426766402679664,none
105,-0.19691437347512047,-0.22461523043972906,-0.027700856964608583,none
106,-0.10490621049013382,-0.10336564569041556,0.001540564799718258,none
107,-1.001733806767747,-0.9418264477115992,0.05990735905614786,A only
108,-0.14945171111525088,-0.2070890535683965,-0.05763734245314561,none
109,-0.22459202390531421,-0.20438691294539443,0.02020511095991978,none
110,-0.21580348062834565,-0.1989758479247827,0.01682763270356294,none
111,-0.6010013621348296,-1.4887278244907214,-0.8877264623558918,A only
112,-0.19818198370338513,-0.3043481517336866,-0.10616616803030149,none
113,-0.35441271060922813,-0.6172104941012067,-0.2627977834919785,none
114,-0.7069018848397703,-0.5955928608483975,0.11130902399137288,A only
115,-1.5052570377547656,-1.5233778614561322,-0.018120823701366584,A only
116,-0.32706359915107847,-0.36153691126500426,-0.03447331211392579,none
117,-0.2086472950451116,-0.3453324143403667,-0.13668511929525512,none
118,-0.2573416243786024,-0.27029123595044635,-0.012949611571843933,none
119,-0.14576960909770756,-0.18345112427413465,-0.037681515176427094,none
120,-0.09856870392331449,-0.10653998264871559,-0.007971278725401099,none
121,-0.059645988447662154,-0.07585747309420111,-0.01621148464653896,none
122,-0.15813987052888698,-0.16582460587153983,-0.007684735342652849,none
123,-0.15477615203354053,-0.09712792386501494,0.05764822816852559,none
124,-0.153692617710384,-0.1563934231061659,-0.002700805395781908,none
125,-0.11128619003658988,-0.0800687456832036,0.031217444353386276,none
126,-0.08411514299555554,-0.0687199111833867,0.015395231812168841,none
127,-0.020686023827057164,-0.07455028961258567,-0.053864265785528505,none
128,-0.021608112940555115,-0.041279426869992905,-0.01967131392943779,none
129,-0.042822590314206814,-0.06918693582995845,-0.02636434551575164,none
130,0.6827210767526836,0.015597214438820419,-0.6671238623138631,A only
131,-0.032134069644764535,-0.05096864556343645,-0.018834575918671916,none
132,-0.03208248259942533,-0.13666637047969077,-0.10458388788026543,none
133,-0.05914003963829665,-0.09008956934311803,-0.03094952970482138,none
134,-0.041345048447422074,-0.06615293001130379,-0.024807881563881716,none
135,-0.04329271428354495,-0.08641972201691678,-0.04312700773337183,none
136,-0.006126963803919691,-0.04492041573182695,-0.03879345192790726,none
137,-0.03912727948695954,0.0008342889397876405,0.03996156842674718,none
138,-0.006775696815838652,-0.09282860978206912,-0.08605291296623047,none
139,-0.018986924601784153,-0.1761671562081284,-0.15718023160634426,none
140,-0.03618562707598626,-0.0966322265351588,-0.06044659945917254,none
141,0.030255783692738316,-0.10769693429560874,-0.13795271798834705,none
142,-0.007982003260014674,0.010777509435183356,0.01875951269519803,none
143,-0.006150243100000985,-0.12034487642905467,-0.11419463332905369,none
144,1.5724272440110842,0.4960986827306987,-1.0763285612803855,A only
145,-0.04872152374192026,-0.06480164503019441,-0.01608012128827415,none
146,-0.01669907929280459,-0.15757904629492991,-0.14087996700212532,none
147,-0.03192983415799998,-0.03346596197274143,-0.001536127814741453,none
148,-0.021705558993235376,-0.034949096511712754,-0.013243537518477379,none
149,-0.1721090587136123,-0.2755483068753017,-0.1034392481616894,none
150,-0.08423445884161675,-0.08574305600287872,-0.0015085971612619764,none
151,-0.02622393932968781,-0.027829705819044682,-0.0016057664893568725,none
152,-0.028628285972106312,-0.06523357857961165,-0.036605292607505335,none
153,-0.1007036551786418,-0.052903004809692365,0.047800650368949434,none
154,-0.06694050357429279,-0.020582588961595073,0.04635791461269772,none
155,-0.061259005986542374,-0.08464388723030461,-0.023384881243762236,none
156,-0.0654714704949963,-0.06837589721423733,-0.0029044267192410295,none
157,0.0018435856955290294,-0.07892109943972074,-0.08076468513524977,none
158,-0.0006991185316142889,0.00024459127949766037,0.0009437098111119493,none
159,-0.009985771146522144,-0.07603086623486024,-0.0660450950883381,none
160,-0.03347545025830903,-0.058685610065971276,-0.025210159807662245,none
161,-0.03328509269523028,-0.19782770858633272,-0.16454261589110245,none
162,-2.474495826230897,-3.2457041151254717,-0.7712082888945746,A only
163,-2.27598850287252,-3.380757832858849,-1.104769329986329,A only
164,-0.006793565487235053,0.016552315070315234,0.023345880557550287,none
165,0.021816811881825042,-0.0033222716293243902,-0.02513908351114943,none
166,0.011724807827148319,-0.03826311777380701,-0.04998792560095533,none
167,-0.03732932583375905,-0.04422579515216151,-0.0068964693184024595,none
168,-0.07306275148618677,-0.012125072679807494,0.06093767880637927,none
169,-0.03462781844527907,-0.0810556501516324,-0.046427831706353326,none
170,-0.04437083267904612,-0.025102724133816933,0.019268108545229184,none
171,-0.06791681081410161,-0.061625884541762106,0.006290926272339507,none
172,-0.03446006312019057,-0.0827480329874139,-0.04828796986722333,none
173,0.005669962392789856,-0.055597086387293666,-0.06126704878008352,none
174,-0.01573008591873015,-0.08230097398129088,-0.06657088806256073,none
175,-0.0264305035071011,-0.08589904356442685,-0.05946854005732574,none
176,0.012850477570406237,-0.05557309587100293,-0.06842357344140917,none
177,-0.03701740305209011,-0.0962748472205951,-0.05925744416850499,A only
178,-0.05789032062334729,-0.04593222932996977,0.01195809129337752,A only
179,-0.04686398263738511,-0.07364629586849189,-0.02678231323110678,none
180,-0.022337995567420922,-0.048094633613400266,-0.025756638045979344,none
181,-0.017843966101066613,-0.07541912571251905,-0.05757515961145243,none
182,-0.027982574766815593,-0.0751337424451076,-0.047151167678292014,none
183,0.03600761662837843,-0.05767731736205816,-0.09368493399043659,none
184,-0.0023578093024848763,-0.1109918003434447,-0.10863399104095983,none
185,0.05649278933161943,0.005830094280457046,-0.05066269505116238,none
186,0.8270244765166241,0.3689667703339874,-0.45805770618263675,A only
187,-2.229180305901964,-2.3049398180847196,-0.07575951218275545,A only
188,-1.3238287173381786,-1.9191981036912917,-0.5953693863531131,A only
189,0.016057498616313576,-0.1394235679168719,-0.1554810665331855,none
190,-0.02277924577283945,-0.0932264915003827,-0.07044724572754325,none
191,0.013535675748449901,-0.08978695762050312,-0.10332263336895302,none
192,1.4252647756206582,-0.3367554717570871,-1.7620202473777453,A only
193,-0.23931093651889637,-0.5931027580941237,-0.35379182157522737,none
194,-0.029583334008784098,-0.04257113316732719,-0.012987799158543093,none
195,-0.022500315979767458,-0.02696946853880965,-0.0044691525590421916,none
196,-0.038708019018848905,0.02177875104770333,0.06048677006655223,none
197,-0.02754070748905974,-0.03748168376359269,-0.009940976274532949,none
198,0.0010098580485989478,-0.017680435865480983,-0.01869029391407993,none
199,-0.044665246915236934,0.011513675089180556,0.056178922004417486,none
200,-0.03179502090749503,-0.038554223092298084,-0.006759202184803054,none
201,-0.014617225502954198,-0.03907087250059911,-0.024453646997644914,none
202,0.014726689796581307,-0.063499717649548,-0.0782264074461293,none
203,-0.03930204281656646,-0.15465347926313,-0.11535143644656354,none
204,-0.02084311638864825,0.00523462711387468,0.02607774350252293,none
205,-0.011910693840154188,0.040565721763552935,0.052476415603707124,none
206,0.010924891146304207,-0.013485633420889986,-0.024410524567194194,none
207,-0.447622101094077,-0.3410977894430308,0.1065243116510462,A only
208,0.01074082307951964,-0.03485024332096927,-0.045591066400488905,none
209,0.8816118018740539,1.1045955559278189,0.22298375405376503,A only
210,-0.08990714914099322,-0.12395521396797105,-0.03404806482697782,none
211,-0.03777464955632303,-0.07634203374700987,-0.038567384190686844,none
212,-0.0687620212198293,-0.049839115516206095,0.018922905703623205,none
213,-0.07368306077947244,-0.10296308035700089,-0.029280019577528446,none
214,-0.04995276249142787,-0.12691077942164547,-0.0769580169302176,none
215,-0.10581598363185798,-0.1391921768888724,-0.03337619325701441,none
216,-0.13406092740808165,-0.18544834938642044,-0.05138742197833879,none
217,-0.03352566223749877,-0.04629777692676656,-0.01277211468926779,B only
218,-0.49177385854072053,-1.2412279669568307,-0.7494541084161102,A only
219,-0.7880113080081339,-0.8500220777322922,-0.06201076972415831,both
220,-0.11929620316811704,1.178706896114748,1.298003099282865,B only
221,-0.032649764866666674,-2.195984504587877,-2.1633347397212104,B only
222,-0.11261134619907864,-0.4446803283167195,-0.33206898211764085,B only
223,-0.048490156517125134,0.1559062092667213,0.20439636578384643,B only
224,-0.1010635705308109,-0.4901955108787371,-0.3891319403479262,B only
225,-0.11249599443112292,-0.18728245366955704,-0.07478645923843412,B only
226,-0.041695374300884616,-0.11933364003577998,-0.07763826573489536,B only
227,-0.017286080851079706,-0.03936816702540359,-0.022082086174323886,B only
228,-0.04611413559247527,-0.14084419793901382,-0.09473006234653855,B only
229,-0.071434036759354,-0.10919630246042371,-0.037762265701069705,B only
230,-0.13057735018240874,-0.18423765845513088,-0.05366030827272214,B only
231,-0.10549686155734238,-0.15592297884860817,-0.050426117291265796,B only
232,-0.7544131114421789,-1.07977272873641,-0.32535961729423113,A only
233,-0.2760040474670356,-0.271381325170857,0.004622722296178605,none
234,0.1518597891232215,-1.3618946432406647,-1.513754432363886,A only
235,1.0042551872015433,-0.32399875361399244,-1.3282539408155358,A only
236,0.3361580915670605,-0.04305911022159557,-0.3792172017886561,A only
237,0.23650806540679153,0.09243528584112307,-0.14407277956566847,A only
238,1.7926801012299936,1.8349827369577767,0.042302635727783144,A only
239,-0.5814875215299012,-0.5088436332156173,0.07264388831428392,A only
240,-1.3648234231702145,-1.375957584723456,-0.011134161553241428,A only
241,-0.003573262796004229,-0.5731036162032316,-0.5695303534072274,A only
242,-0.03425268416377427,-0.08537345299806832,-0.051120768834294054,none
243,-0.07877271745096565,-0.070665729226804,0.008106988224161643,none
244,-0.062003304075365105,-0.0738455469808559,-0.01184224290549079,none
245,-0.06052512803429931,-0.1798974373193949,-0.11937230928509558,none
246,-0.08775323586541467,-1.921585793681151,-1.8338325578157362,B only
247,-2.674760886474338,-2.634713921576007,0.04004696489833082,both
248,-1.5664584257637264,-1.388714386563986,0.17774403919974047,both
249,-1.5249015126796113,-1.5237147413712304,0.0011867713083808518,both
250,0.28473971988833124,0.45174080673776806,0.16700108684943682,none
251,0.827432836692208,0.18801485440508622,-0.6394179822871218,A only
252,0.14294482811748246,-0.0034943496125138776,-0.14643917772999634,A only
253,-0.05702910900799092,-0.07934554768373682,-0.022316438675745898,none
254,-0.0802533206865067,-0.08216165327773912,-0.0019083325912324228,none
255,-0.031711546313022365,-0.07501735421127699,-0.043305807898254625,none
256,-0.14248829931510806,-0.15966545361305393,-0.017177154297945862,none
257,-0.10386746770717153,-0.00412883642003919,0.09973863128713234,B only
258,-0.04066124790654005,-0.5706554975542352,-0.5299942496476951,B only
259,-0.06418611673613855,-0.6168703235816877,-0.5526842068455491,B only
260,-0.009724289050248688,-0.25978506271528223,-0.25006077366503354,B only
261,0.017064502215161995,3.841222151964905,3.824157649749743,B only
262,-0.027703247071684332,-4.114164779065073,-4.086461531993388,none
263,-0.07065825632548192,-1.8948939562371598,-1.824235699911678,none
264,-0.2288189320159453,-0.34773643612742067,-0.11891750411147536,both
265,-0.05601370815797871,-0.3973998997962949,-0.3413861916383162,B only
266,-0.02796138721061428,-0.27173931240078536,-0.24377792519017108,B only
267,-0.05301923260694169,-1.9391296281223558,-1.8861103955154142,none
268,-0.06515597606914067,-1.1699411710523595,-1.1047851949832188,B only
269,-0.05135721995687285,-2.4123425744625884,-2.3609853545057153,B only
270,-0.07119049727526913,-0.8299431132256013,-0.7587526159503322,B only
271,-0.07839315087780685,-0.7188369760635663,-0.6404438251857595,none
272,-0.021038135471636864,-0.1431256617858435,-0.12208752631420662,none
273,0.24653932728269873,-0.2317627965398666,-0.4783021238225653,A only
274,-0.08442947574861348,-0.16934553002196304,-0.08491605427334956,none
275,-0.18264795628063074,-0.1803084978525316,0.002339458428099128,B only
276,-1.1436852761355827,-1.0726200874864096,0.0710651886491731,both
277,-0.5572603907713499,-1.7342888133007268,-1.1770284225293768,A only
278,-0.09311493656390796,-0.15749907585394415,-0.0643841392900362,none
279,0.00233226440334947,0.00833722360401764,0.006004959200668169,none
280,0.025626630585257024,0.035630599457034326,0.010003968871777302,none
281,-0.12206274067667174,-0.11292958836005695,0.009133152316614782,A only
282,-0.03485271537783475,0.0326845397188933,0.06753725509672805,none
283,0.005422240267696234,-0.03820285256697666,-0.0436250928346729,none
284,0.00418954461575845,-0.08214649515213827,-0.08633603976789672,none
285,-0.07148140710990593,-0.0922786835657763,-0.020797276455870373,none
286,-0.03728497241592636,-0.15982921327821714,-0.12254424086229078,none
287,-0.05577659319707821,-0.045566552202232914,0.010210040994845293,none
288,-0.08002445585164189,-0.12387769342822925,-0.043853237576587364,none
289,-0.01616752848222245,-0.022269130218101767,-0.0061016017358793175,none
290,-0.0438893260270495,-0.0652284806434375,-0.021339154616388002,none
291,-0.04216764221349838,-0.030071468534132995,0.012096173679365382,none
292,-0.040098881816255066,-0.05048173619773745,-0.010382854381482384,none
293,-0.05637987982101052,-1.2770987225621484,-1.220718842741138,none
294,-0.04007933362315663,-0.2429764634040725,-0.20289712978091587,none
295,-0.031473051413730704,-0.03875272462284435,-0.0072796732091136435,none
296,-0.0479485963267825,-0.0729661545247739,-0.025017558197991396,none
297,-0.08441657910080064,-0.11432675482984435,-0.02991017572904371,none
298,-0.07288786105226798,-0.05878290888238331,0.014104952169884673,none
299,-0.02614421381706231,-0.04590599606921545,-0.01976178225215314,none
300,-0.04693485276968912,-0.15052760451493083,-0.10359275174524171,none
301,-0.02827054250710251,-0.07694282148963362,-0.04867227898253111,none
302,-0.126289293539612,-0.13545423396355086,-0.009164940423938867,none
303,-0.11313859164493605,-0.23986177188266658,-0.12672318023773055,none
304,-0.04103210186353358,-0.11551511380613752,-0.07448301194260394,none
305,-0.04758355207107526,-0.050246254094517925,-0.0026627020234426674,none
306,-0.033133456550393604,0.3220686224843682,0.3552020790347618,B only
307,-0.03487336214820243,-0.07858196769467835,-0.04370860554647592,none
308,-0.06254246766745163,-0.210573044389243,-0.14803057672179137,none
309,-0.0778420747523917,-0.14520702503736066,-0.06736495028496896,none
310,-0.05782964145510512,-0.19509632511337793,-0.13726668365827283,none
311,-0.018881131466763266,-0.034078829656568985,-0.015197698189805719,none
312,-0.2660947028933626,-0.3524487643254464,-0.0863540614320838,none
313,-0.07390574541168146,-0.09248050504074636,-0.018574759629064894,none
314,-0.09296281957387631,-0.09655867672187418,-0.003595857147997872,none
315,-0.10472335399004776,-0.18406889071399196,-0.0793455367239442,none
316,-0.056072155056970066,-0.09218321824039702,-0.03611106318342695,none
317,-0.17863665056477082,-0.2596165825875968,-0.08097993202282597,none
318,-0.022854626309358538,-0.24501350965358437,-0.22215888334422584,A only
319,-2.4079554764834743,-2.431540427916416,-0.023584951432941814,A only
320,-0.19403679985115718,-0.4210780513716086,-0.2270412515204514,none
321,-0.08852887421466901,-0.1216141494197625,-0.03308527520509348,none
322,-0.05530368227129071,-0.07397739568804064,-0.018673713416749928,none
323,-0.04918376293288916,-0.013944870291373828,0.035238892641515335,none
324,-0.06820878209648479,-0.2041460738355781,-0.1359372917390933,none
325,-0.04868660985745594,-0.014029801620325867,0.03465680823713007,none
326,-0.07027143336758752,-0.1327527443587036,-0.062481310991116076,none
327,-0.06520714026803698,-0.23435435015981443,-0.16914720989177745,none
328,-0.04886734633724912,-0.11531699874640322,-0.0664496524091541,none
329,-0.06638812795408826,-0.03611766005935978,0.03027046789472848,none
330,-0.036244017606650476,-0.07874278162659679,-0.04249876401994631,none
331,-0.07803499776720542,-0.10235270800523472,-0.024317710238029297,none
332,0.0011821368772081727,-0.06081064352084869,-0.06199278039805686,none
333,-0.03030958290253464,-0.057784466860186755,-0.027474883957652116,none
334,0.0045875074246792295,-0.039201807073577954,-0.04378931449825718,none
335,-0.007908169579684045,-0.05102802676989349,-0.04311985719020945,none
336,-0.03132519842648446,-0.030534252861844087,0.0007909455646403704,none
337,-0.04330701872766128,-0.043255991413450205,5.1027314211075925e-5,none
338,-0.04587877129568297,-0.1001699911009675,-0.05429121980528453,none
339,-0.02410961914140347,-0.04020349335605015,-0.016093874214646677,none
340,-0.02177400621454535,-0.04957118891846332,-0.027797182703917973,none
341,0.008130658008702206,-0.02632738845215756,-0.034458046460859766,none
342,-0.03942422140040109,-0.02588183485613363,0.013542386544267461,none
343,0.0018151573015418485,-0.12846449485558326,-0.13027965215712511,none
344,0.00547130830700196,-0.20611562900483757,-0.21158693731183953,none
345,-0.013386731665000044,-0.17503286140938346,-0.16164612974438342,B only
346,-0.0012801238716408083,-0.1491167622310776,-0.14783663835943678,none
347,-0.007038485158596496,-0.04719384053835927,-0.040155355379762774,none
348,-0.0037978781583789213,-0.15816345426181805,-0.15436557610343912,none
349,-0.03632527291452341,-0.06855564910153036,-0.03223037618700696,none
350,-0.048555334343311725,-0.03826014131080716,0.010295193032504563,none
351,-0.02470241405573187,-0.12394556832031454,-0.09924315426458268,none
352,-0.004649731607671294,-0.0020931210142919685,0.0025566105933793257,none
353,-0.015324710930626746,-0.050297896289551905,-0.03497318535892516,none
354,-0.021787924463596377,-0.06209822508793959,-0.040310300624343216,none
355,-0.03594179711756971,-0.08283607967996497,-0.04689428256239526,none
356,-0.029518556736088233,-0.06708826637954936,-0.037569709643461124,none
357,-0.02517214289274664,-0.10580370370988086,-0.08063156081713423,none
358,-0.016606202606285196,-0.07020705483893794,-0.05360085223265274,none
359,0.0047148722641842476,-0.033358545182021804,-0.03807341744620605,none
360,-0.024861955538585605,-0.07103651655001425,-0.046174561011428646,none
361,-0.04525958355199039,-0.05348528447094023,-0.008225700918949842,none
362,-0.04653945964449093,-0.020384211386053123,0.02615524825843781,none
363,0.01160538958156465,-0.042976151475985803,-0.054581541057550455,none
364,-0.006250743516109985,-0.05339003428359863,-0.04713929076748864,none
365,-0.02825912639585504,-0.02391604414860304,0.004343082247251998,none
366,-0.02745563088570193,-0.09266217145924756,-0.06520654057354563,none
367,-0.019705251808255747,0.004360030817938579,0.024065282626194326,none
368,-0.026036044634338684,-0.013954839009906858,0.012081205624431825,none
369,-0.044250512006499,-0.210001659675589,-0.16575114766909,none
370,-0.021690127263874547,0.013322437796166391,0.03501256506004094,none
371,0.007176490888364266,-0.027712400232396982,-0.034888891120761246,none
372,-0.02310191692734905,-0.0596203624468465,-0.036518445519497456,none
373,-0.01223640865808656,-0.04128787695059224,-0.029051468292505676,none
374,-0.028199354122694083,-0.08596530845512083,-0.05776595433242675,none
375,-0.025705538814636587,-0.04865048440892382,-0.022944945594287232,none
376,0.02071122324016172,-0.055941008487299965,-0.07665223172746169,none
377,-0.027439260972123285,-0.1038224605086755,-0.0763831995365522,none
378,-0.014871596163812721,-0.10119194989303895,-0.08632035372922622,none
379,-0.03822591313386227,-0.09029086043320093,-0.052064947299338665,none
380,-0.024079735448003733,-0.13940233645656105,-0.11532260100855732,none
381,-0.010827671407269866,-0.05388424259403082,-0.043056571186760956,none
382,-0.033925066447848894,-0.04428098491502567,-0.010355918467176775,none
383,-0.0016162297700341095,-0.07661723594145821,-0.0750010061714241,none
384,0.015264623279188455,-0.06236494943585167,-0.07762957271504012,none
385,-0.012404578442843397,-0.10960115014618182,-0.09719657170333842,none
386,-0.033934462134689786,-0.058704798241567914,-0.02477033610687813,none
387,-0.026659720162152848,-0.05517227585595611,-0.028512555693803263,none
388,-0.04009751566262974,-0.09621811985656302,-0.05612060419393328,none
389,-0.023385055245490293,-0.04866409883634502,-0.025279043590854724,none
390,-0.028371002640565662,-0.0894044135697769,-0.06103341092921123,none
391,-0.04432119919800626,-0.12311730982937368,-0.0787961106313674,none
392,-0.015500448919175304,-0.05538763660966882,-0.039887187690493514,none
393,-0.0345232261544615,-0.05322769833124122,-0.018704472176779716,none
394,-0.023729155342916874,-0.04031048642797673,-0.016581331085059856,none
395,-0.0026148079465029427,-0.023860975921427423,-0.02124616797492448,none
396,-0.04001630839743604,-0.0986640964788444,-0.05864778808140836,none
397,-0.07819888438345599,-0.20764356677599374,-0.12944468239253776,none
398,-0.0186964202759917,-0.056189421626219586,-0.037493001350227886,none
399,-0.0021199382119322092,-0.09595176793034048,-0.09383182971840827,none
400,-0.10244154944450246,-0.18330380419242145,-0.080862254747919,none
401,-0.025441420237863947,-0.039369111028178666,-0.01392769079031472,none
402,-0.020732625767543037,-0.08694062722800541,-0.06620800146046238,none
403,0.0027748047516279943,-0.011937647221599273,-0.014712451973227268,none
404,0.01601066155335377,-0.04123539504499256,-0.057246056598346334,none
405,0.02192342546319276,-0.04860545521591088,-0.07052888067910364,none
406,-0.021577857015765485,-0.04197588943259034,-0.020398032416824856,none
407,-0.019026458803846336,0.003968944819703776,0.022995403623550112,none
408,-0.006545245658391893,-0.048680644132969526,-0.04213539847457763,none
409,-0.03566324531307194,-0.14382856463638533,-0.10816531932331339,none
410,-0.023099761480889887,-0.0517845289850488,-0.028684767504158916,none
411,-0.008673590939329963,0.01532219446022259,0.023995785399552553,none
412,-0.026042193279931212,0.008940126332997716,0.03498231961292893,none
