gene,r mean,r variance,pval mean,pval variance,portion
Pola1,-0.03200127448063096,0.0036616968252089427,0.6176673009652083,0.06643036756777052,0.0
Pola2,-0.23037808754651481,0.001493919894592381,0.0208159826407822,0.0003119126329420206,0.0
Polb,0.12884542682987823,0.002337014069102483,0.22118702735441137,0.026798381553068705,0.0
Pold1,-0.058243088814010836,0.0013251592627175157,0.5171909572667033,0.029073958046227193,0.0
Pold2,-0.024370171959254193,0.0060769731932633604,0.5650001636085321,0.08010352759664624,0.0
Pold3,-0.10588871584460262,0.0018628170773601546,0.3065908211154519,0.043172768011715386,0.0
Poldip2,0.17377814950288634,0.004313639197998213,0.11448688907017898,0.009047688634794875,0.0
Poldip3,0.21705558887413828,0.0030439294778558117,0.0383850826193171,0.001050142820112099,0.0
Pole,-0.28285240237982207,0.0014757945949549535,0.004579735933542168,2.5685096651558036e-5,0.0
Pole2,-0.24806111673995948,0.002323027222424425,0.015740920495917157,0.00026206266645679576,0.0
Pole3,-0.21093438283934568,0.004320944606185585,0.06944786353563895,0.012148825287338022,0.0
Pole4,-0.15991358116665438,0.0023950867201984363,0.12964402931092267,0.01438577083994212,0.0
Polg,-0.22709522710248525,0.002287994284366808,0.027643658293423613,0.0006136082904207483,0.0
Polg2,-0.2422239956783374,0.0023912332612495805,0.020828007745774903,0.0007204681382528553,0.0
Polh,-0.13908655715600887,0.003013756038576063,0.1958203453941078,0.026377650124660396,0.0
Poli,-0.11991725974629161,0.0015809193086000388,0.2388941819445914,0.020962607182189848,0.0
Polk,-0.15619093900616002,0.004669206248666221,0.1626968481817736,0.014939543812162214,0.0
Poll,-0.18650730333606472,0.0027285995226276113,0.0864941615567583,0.014468714893418944,0.0
Polm,-0.20046989829308254,0.003580398723625035,0.06956142963731443,0.008390706974051365,0.0
Poln,-0.20775554210072927,0.002127802730781215,0.046405313930601724,0.0025333091951878117,0.0
