gene,r,portion
Olfr165,-0.458367251628222,0.002
Pecr,-0.4626223219451297,0.002
Gpr171,-0.4344701286671474,0.002
Cldn16,-0.4388342064480488,0.002
Cct8,0.44443748437066666,0.002
Ptk6,-0.44441130031189147,0.002
Rhoh,-0.4615945975810547,0.002
Bicral,0.475448339864481,0.002
Ccl8,-0.437367880217093,0.002
Cacng6,-0.4391171450214627,0.002
Mocos,-0.4336532791939893,0.002
Gns,0.4370901861222839,0.002
Adipoq,-0.43951319911537823,0.002
Mfn2,0.4533477022831365,0.002
Nmb,-0.43674805668733674,0.002
Slc5a2,-0.4303924733689609,0.002
Fmo4,-0.4452047435975709,0.002
Ripk4,-0.4344287910773911,0.002
Olfr898,-0.4366679708888449,0.002
Zfta,-0.4662698813928124,0.002
Gm3336,-0.4528094583696514,0.002
Bicd1,0.4580379156115293,0.002
Elavl2,0.4532637044457487,0.002
Spint1,-0.4402129928611809,0.002
Gpr61,-0.4361866572833949,0.002
1700028P14Rik,-0.44014334864340665,0.002
Tacr2,-0.4581154085839534,0.002
Chrna2,-0.4308561656968034,0.002
Klri1,-0.47014695286733105,0.002
Depdc1a,-0.4428653345724457,0.002
Zswim3,-0.436946246535863,0.002
Cerk,0.43926481217968294,0.002
Timp3,0.43429195627235384,0.002
Miox,-0.42757909503752284,0.002
Slco5a1,-0.4436205844916423,0.002
Impact,0.4886169121724191,0.002
Gm17695,-0.4333167787863358,0.002
Mpz,-0.4445964724255095,0.002
Bsg,0.46027660839269835,0.002
Cr2,-0.44287291243051835,0.002
2010109A12Rik,-0.4355434344387693,0.002
Trim30a,-0.447367496762507,0.002
Fam131a,-0.4383390791488433,0.002
Hpf1,0.43354045805160407,0.002
Tnfrsf10b,-0.43450680291585797,0.002
Cltrn,-0.44126114901232794,0.002
Ccrl2,-0.4730194429071737,0.002
Fxr1,0.4822116462073509,0.002
Lamp1,0.4734459725727168,0.002
Cd180,-0.43716707246177083,0.002
Kif3a,0.4595033334908383,0.002
Sytl5,-0.43495326352275665,0.002
Bmf,-0.4447684845413985,0.002
Apobr,-0.4631714485279477,0.002
Stmnd1,-0.4304956952210617,0.002
Efcab9,-0.437345539932929,0.002
Cldn34d,-0.4305163151433919,0.002
Zmat1,-0.43903603224271853,0.002
Rmnd5b,-0.4494693353156146,0.002
Cyp7b1,-0.44731575849367855,0.002
Olfr151,-0.43249097542632453,0.002
Prol1,-0.44602377530793136,0.002
Trp53rka,-0.45641532345449537,0.002
Aadacl2,-0.4487089881386662,0.002
Ctsll3,-0.42852651055993,0.002
Sqor,-0.4335098913837532,0.002
1700014D04Rik,-0.42716732060920504,0.002
Ccdc83,-0.43149325441648656,0.002
Tmem50b,0.4520807055772478,0.002
Slc16a2,-0.43982630034510084,0.002
Tmem123,-0.45542634569472756,0.002
Tmem150c,0.44343514768508274,0.002
Rufy4,-0.44400498833587937,0.002
Gstm3,-0.43580481135618454,0.002
Hoga1,-0.4264366207523301,0.002
Niban3,-0.4348906831599425,0.002
C3ar1,-0.4337770580732123,0.002
Gprasp1,0.4778417555703093,0.002
Vmn1r72,-0.43504860658252736,0.002
Serpina1a,-0.4318757832633304,0.002
Dspp,-0.42728340109589674,0.002
Itprip,-0.4329062647302153,0.002
Il22ra2,-0.43607627367031865,0.002
LOC118567641,-0.4750879189484998,0.002
Rpn2,0.46650940579384215,0.002
Lcn15,-0.44768117626929627,0.002
Tnfaip8l3,-0.4303964938480605,0.002
Psors1c2,-0.45601276290822446,0.002
9330182O14Rik,-0.4462007183900009,0.002
Olfr1121,-0.45335709968840704,0.002
Spata13,-0.4357122803870084,0.002
Car5b,-0.43755510311807494,0.002
4931422A03Rik,-0.435225482434637,0.002
Krtap9-5,-0.4623558071421894,0.002
Mtmr4,0.4467938958417816,0.002
Syt9,0.44024357545158893,0.002
Cd200r3,-0.4388629221201177,0.002
Cgas,-0.4294419902304705,0.002
Olfr221,-0.43522980227206354,0.002
Vmn1r89,-0.4381542124963225,0.002
Cpne8,-0.426909890128894,0.002
Cmc4,-0.4480028757806691,0.002
Atp6v0a1,0.4638493020597554,0.002
Phtf2,-0.43085582477503614,0.002
AU015836,-0.43685938249135114,0.002
Gm1096,-0.42791926261969565,0.002
Bin2,-0.4394778831922298,0.002
Olfr772,-0.4571176573031952,0.002
Adam15,0.42853020224291455,0.002
Mettl21a,-0.43271507520831554,0.002
Slc45a3,-0.43577221821136164,0.002
Scgb2b3,-0.45347454227280815,0.002
Prss32,-0.45956166768682627,0.002
1700008O03Rik,-0.4306516312364953,0.002
a,-0.44914148478294,0.003
Isl2,-0.44546722841841196,0.003
Phex,-0.43826418340635637,0.003
Tlr9,-0.43183547546636386,0.003
Fam205c,-0.43007441161982635,0.003
Nt5m,0.4398169835325749,0.003
Ankrd1,-0.4378304189615238,0.003
Ccna2,-0.4396575551207458,0.003
Fus,0.44519092715766995,0.003
Kif14,-0.4524215704976185,0.003
Gm17434,-0.45327835072640504,0.003
Mpg,-0.44658297060084867,0.003
Kcnf1,-0.44421551357669414,0.003
Akr1c12,-0.442026393323719,0.003
Olfr605,-0.42984932210846266,0.003
Mrgprg,-0.4544097900701731,0.003
4930568D16Rik,-0.4696272893001223,0.003
Riox1,-0.45228266997961025,0.003
Pvrig,-0.4265614065706189,0.003
Gm11634,-0.4399293612361827,0.003
Cnp,0.4463235186943742,0.003
Pkn1,-0.43977364134118546,0.003
Col7a1,-0.43407484085370046,0.003
Mrgpra8,-0.44829691645478703,0.003
Mfap4,-0.43906587018253784,0.003
Arhgap8,-0.4288098532843266,0.003
Apold1,-0.4462213832840951,0.003
Taf5l,-0.4346122845376317,0.003
Mfsd4b1,-0.4566297114973558,0.003
Olfr154,-0.45646805167119586,0.003
Ndufb11b,-0.44132400216859047,0.003
Cysrt1,-0.4342791397817771,0.003
Serpine1,-0.45492725507950915,0.003
Serpind1,-0.435431820669476,0.003
1810009N02Rik,-0.43770307461995844,0.003
Baiap2l2,-0.4413803475672859,0.003
Adh4,-0.44056829462684527,0.003
Gga2,-0.4364957663724843,0.003
S1pr2,-0.44827746862683354,0.003
Riox2,-0.44011591320680515,0.003
Gm46320,-0.43008782986314403,0.003
Fyb,-0.43524191280687097,0.003
Gm20767,-0.436425604982994,0.003
Sp7,-0.43489911774818824,0.003
Sh3pxd2b,-0.44178826233828944,0.003
Matk,-0.44584041586570083,0.003
Gpr26,-0.43447367453531527,0.003
Ppig,0.43177887898044504,0.003
Clcn3,0.4400745288812611,0.003
Sstr3,-0.43468018535827735,0.003
Pak5,-0.44246597915173336,0.003
5730522E02Rik,-0.4400964684261699,0.003
Awat1,-0.4505094511901298,0.003
Otulin,-0.44347406774040055,0.003
Eid2b,-0.44067469603437903,0.003
Ccnd2,-0.4625069520911109,0.003
Zp3,-0.4419429958890184,0.003
Mettl23,-0.478585336858631,0.003
Wee1,-0.43557498459698457,0.003
Gm38999,-0.44466255490220186,0.003
F11,-0.44768754818519624,0.003
Gm38529,-0.45365638370975114,0.003
Vmp1,0.4327264977873737,0.003
Lamp2,0.4466411715504668,0.003
Ces3b,-0.4469613386503071,0.003
Acad9,0.4419936369225806,0.003
Shisa4,-0.44068593235920556,0.003
Zcchc4,-0.44511955499941985,0.003
Cntf,-0.4516793748694745,0.003
Vsx1,-0.4414628428947491,0.003
CK137956,-0.44583171326475707,0.003
Scara5,-0.4305265094553293,0.003
Olfr807,-0.4527958390662871,0.003
Tmprss6,-0.44199449459759227,0.003
Lpin3,-0.4354683327932316,0.003
Nepro,-0.4490177910409536,0.003
Gm17359,-0.44761930886149565,0.003
Mrpl44,0.43611980352634033,0.003
Nfib,-0.4566269332267241,0.003
Herpud1,0.4715178718545669,0.003
Ltbp2,-0.4287598466775453,0.003
Tkt,0.4738835277790354,0.003
Bcl11b,-0.4373471532970525,0.003
Lrp3,0.4505677515558187,0.003
Tmem33,0.44865768149286067,0.003
Boc,-0.44208544969043784,0.003
Il1r2,-0.45243132586891305,0.003
Dzip3,0.43815375487566527,0.003
Kcnj10,0.44610250264656837,0.003
Ifi35,-0.4364864315060186,0.003
Gm31493,-0.43163242109832173,0.003
Mill2,-0.4467875835228306,0.003
Serping1,-0.43015751891871856,0.003
Vmn2r76,-0.4385164950942831,0.003
Hsd17b6,-0.4290785240197408,0.003
Klhl18,-0.45003925961707925,0.003
Leng9,-0.44472808314889883,0.003
Defb35,-0.4394801428445915,0.003
Ilf2,0.4516365371239415,0.003
Hes1,-0.4418024580091167,0.003
Xcl1,-0.4361610800683728,0.003
Cd302,-0.4439656829191436,0.003
Cd33,-0.4527532691970309,0.003
Hnrnpd,0.4364644927539929,0.003
2300002M23Rik,-0.4324221475008157,0.003
Scg5,0.43735481785488256,0.003
Olfr348,-0.4298589510397681,0.003
Gm15056,-0.44172590632473385,0.003
Shh,-0.434821373330656,0.003
Eloc,0.4314914799460369,0.003
Krt9,-0.4386984385410779,0.003
Ireb2,0.46885139983646185,0.003
Sbf2,-0.43458962043388033,0.003
Slc46a3,-0.42812919751340023,0.003
Trim21,-0.433771996906086,0.003
Vmn2r6,-0.4596145113541736,0.003
Klk7,-0.44730060862637183,0.003
4930407I10Rik,-0.43124453923519007,0.003
Sytl2,-0.4435000910847084,0.003
Ccdc194,-0.44280354738663874,0.003
Plcg2,-0.4500022884331869,0.003
Idh3g,0.43381654089487953,0.003
Ndufa4,0.4546996239134584,0.003
Atxn10,0.4801496004951391,0.003
Kcnip4,0.44425805287925524,0.003
Ptgis,-0.44100509920017306,0.003
Acin1,0.4498571198366517,0.003
Gdap1,0.4549743991290509,0.003
Sh3bgrl3,-0.4306008255419214,0.003
Ehbp1l1,-0.44096457136201633,0.003
Arl2,0.48145573645285794,0.003
Lrrc30,-0.46302393023987604,0.003
E2f6,0.4470311307816676,0.003
Gm597,-0.43175126882152487,0.003
Dpf2,0.44897453896336126,0.003
Isca1,0.4508388686284975,0.003
Des,-0.4366169836060687,0.003
U2surp,0.4398870989683958,0.003
Olfr951,-0.43774457081663215,0.003
Aif1,-0.4496559897073236,0.003
Casp1,-0.447753950525059,0.003
Prl7a2,-0.4407496446951021,0.003
Defb38,-0.4449818933342143,0.003
Mroh2a,-0.458437431763462,0.003
Cacnb3,-0.4353288686518992,0.003
Ckmt2,-0.4579417208421554,0.003
Ssxa1,-0.45415434849326686,0.003
Sebox,-0.46377358078079256,0.003
Gdpd1,0.45278611302136196,0.003
Tmem121b,-0.44865332408844444,0.003
Ptcd1,-0.4560065358951058,0.003
Cpne7,0.4390891820673524,0.003
Gm35060,-0.441402862706858,0.003
Zic5,-0.450599283366907,0.003
Fam228b,-0.44584595248708964,0.003
Vrk3,-0.4446901283015546,0.003
Igfn1,-0.438647765126622,0.003
Mapre3,0.45291385993808175,0.003
Cdkn1c,-0.4482374165667707,0.003
Panx2,0.4432158314192381,0.003
Lurap1,-0.438646241785436,0.003
Mfsd13a,-0.44252247417408097,0.003
Psca,-0.449795346056129,0.003
E330034G19Rik,-0.4339828183137042,0.003
4930555G01Rik,-0.44865307247174363,0.003
Ptk2,-0.4622838214354532,0.003
Sox18,-0.44346255075875335,0.003
Exoc3l4,-0.44609073327212284,0.003
Olfr332,-0.4389006297598585,0.003
Eefsec,-0.4500221210275639,0.003
Crispld1,-0.4548795152569309,0.003
Marcks,-0.4414622511700048,0.003
Kbtbd6,-0.46819400969832015,0.003
Hnrnph3,0.43515063224752176,0.003
Cldn13,-0.45150435493639013,0.003
Defb30,-0.45796377195236654,0.003
Ifna12,-0.45209840981263333,0.003
Gcc2,0.4369626153399586,0.003
Rps6ka3,-0.4461829197864418,0.003
Traf1,-0.4549458101225538,0.003
Rab19,-0.43292241639881174,0.003
Phf20l1,-0.456822916710927,0.003
Kcnv2,-0.4428427643454161,0.003
Nup210l,-0.4467829998407911,0.003
Hsd17b3,-0.43325286835242816,0.003
Vmn1r104,-0.46160029037699196,0.003
Slco1a4,-0.4518046460352989,0.003
Gm7347,-0.44027288146554433,0.003
Ctse,-0.44258231967141937,0.003
Btbd11,0.46130321211536457,0.003
Dbil5,-0.4375702935787258,0.003
Zmiz1,-0.4389917220811495,0.003
Diaph3,-0.45538628346250065,0.003
Ces1d,-0.4339691385499303,0.003
C7,-0.4497632653947396,0.003
Capn9,-0.4532969958344755,0.003
Rfc4,-0.4356847104270895,0.003
A930018O16Rik,-0.44579418055008363,0.003
Eef2k,-0.43550071790281164,0.003
Micos10,0.4338822108083655,0.003
Chrdl2,-0.44367167678664016,0.003
Nlrp5,-0.4317651572219184,0.003
Eml4,-0.4447003448713067,0.003
Stk4,-0.4299190660267312,0.003
Tmem147,0.45689589824720994,0.003
Nefm,0.4368425402732825,0.003
Bpifb1,-0.4348841956290932,0.003
Ttc3,0.4669279355669542,0.003
Btg2,-0.43519397749697175,0.003
Olfr1283,-0.43319058460799353,0.003
Olfr1410,-0.43906675710779974,0.003
Syp,0.4304193362703364,0.003
Tmem74b,-0.4377836590796109,0.003
Rab33b,-0.4650916275337346,0.003
Afp,-0.44257572881056717,0.003
Il31ra,-0.44038086860775455,0.003
Olig1,0.4592826703253057,0.003
Vinac1,-0.4495607124386449,0.003
Brip1,-0.45350672670041425,0.003
N4bp3,-0.4424369259074403,0.003
Fut7,-0.44960011360486957,0.003
Ccdc80,-0.4513370159328082,0.003
Sh3bp2,-0.44620838910539184,0.003
Skil,-0.448657958721997,0.003
Rhobtb2,-0.47632193523631017,0.003
Col20a1,-0.4532176419676899,0.003
Ryk,-0.441883150075242,0.003
Hnrnpc,0.44581420352260226,0.003
Sbno2,-0.44809675591448056,0.003
Spata33,-0.44848311907120775,0.003
Tfg,0.4660973294975665,0.003
Qprt,-0.45219735691602425,0.003
Uba1,0.4471937238122303,0.003
Krtap1-5,-0.43904308499342415,0.003
Dnajb7,-0.45102186128304983,0.003
Eif4a2,0.46196323624238406,0.003
Ifi211,-0.442377273656537,0.003
Spata20,-0.43461990870426087,0.003
Armcx2,0.4332923879862229,0.003
Srgn,-0.46127123748092425,0.003
Bcl2a1c,-0.4324544290179879,0.003
Dnaja1,0.4321826143816832,0.003
Setdb2,-0.4367250917578609,0.003
Adora2a,-0.4610124215196258,0.003
Tbx4,-0.43128961645746516,0.003
Tmco4,-0.4348556785040478,0.003
Spata6l,-0.45216148370127024,0.003
Rel,-0.4309059370414028,0.003
Serpina9,-0.4293225683678461,0.003
Bik,-0.44960929374402386,0.003
Olfr720,-0.4433285427610885,0.003
Ap4m1,-0.4394274523347608,0.003
Krt24,-0.43615910710971334,0.003
Erp27,-0.4431314730382129,0.004
Msr1,-0.4399127569565095,0.004
Pla2g4a,-0.43057901540640253,0.004
Vmn1r212,-0.45788724852693735,0.004
Syna,-0.4494391897345217,0.004
Fgd1,0.4403241957643377,0.004
Fscb,-0.4356648949617872,0.004
Gm31714,-0.45461941457929006,0.004
Pdzd2,-0.4357486628228625,0.004
Cnga4,-0.43341791228836607,0.004
Nsd2,0.43454119907453426,0.004
Tgm1,-0.45355778070484265,0.004
Cdkl4,-0.4343089265469935,0.004
Zfp418,-0.4495664072909234,0.004
Mapk8ip3,0.45546372193517765,0.004
Stn1,-0.4513585117771967,0.004
Gm32204,-0.44147511063019124,0.004
Tollip,0.44765550077701244,0.004
Fam126a,-0.44226408236210696,0.004
Cstl1,-0.44811240276057396,0.004
Prl8a8,-0.4321863676519534,0.004
Inpp5a,0.44215378682382966,0.004
Eda2r,-0.4572825180531709,0.004
Ccl6,-0.4522345058423759,0.004
Tspan2,0.4489013683814049,0.004
Gpx8,-0.4384078872389564,0.004
Cass4,-0.45328217962853556,0.004
Prex1,-0.4386888102364627,0.004
Spata45,-0.4393972761160312,0.004
Tgfb1i1,-0.44447663849887986,0.004
Cd74,-0.4372197942596121,0.004
Olfr1339,-0.43127526278664235,0.004
Tnfrsf19,-0.44073784207468236,0.004
3110067G11Rik,-0.4385124955242817,0.004
Zfp251,-0.4620120711071546,0.004
Ptprt,-0.431374660013434,0.004
Pebp4,-0.4275300149544186,0.004
H2ac1,-0.44205331474669257,0.004
Gm8369,-0.44522724441573064,0.004
Aqp12,-0.43660803469586607,0.004
Lzts1,-0.453318121987648,0.004
Oxnad1,-0.43515245366156363,0.004
Rims4,-0.4529219752869116,0.004
Glt8d2,-0.4420036596635583,0.004
Ssbp3,-0.44589906136874385,0.004
Afap1l1,-0.43700887941450084,0.004
Vmn2r116,-0.4447704326118224,0.004
Atp8b2,0.44820435236010014,0.004
Cpsf7,0.4629939224236295,0.004
Tas2r102,-0.4406060508450511,0.004
Cacfd1,-0.44134748155672215,0.004
Hoxd3,-0.4342908120006775,0.004
Gm11596,-0.4495069661724014,0.004
Tekt3,-0.4366363980366187,0.004
Exph5,-0.46059268497722355,0.004
Snap47,0.45473843834167593,0.004
Cdkn2c,-0.444793353513103,0.004
Gsdmc2,-0.43863651386416125,0.004
Dclk3,-0.4386228872916246,0.004
Vmn1r221,-0.4453340788971828,0.004
Gm51592,-0.4457546412288207,0.004
Lgmn,0.45482841616081804,0.004
Cdh9,-0.4370797818197615,0.004
Bhlha15,-0.4472545751500086,0.004
Adam6a,-0.4320978746960676,0.004
Mgat4b,-0.4407746003591207,0.004
Vmn1r22,-0.452684050867185,0.004
Chek1,-0.4407991077308286,0.004
Gpr132,-0.4377208886895311,0.004
Rab20,-0.4367074345188751,0.004
Kcne2,-0.4547706981328933,0.004
Fam167b,-0.4555123769719549,0.004
Daglb,-0.43746504725389773,0.004
Olfr835,-0.43929488365772,0.004
Adam2,-0.44182419353061686,0.004
Ktn1,0.45202561387736706,0.004
Cnga2,-0.4391806417896589,0.004
Sgk3,-0.45264142107067973,0.004
Odad2,-0.4399887946820133,0.004
Crtam,-0.441749030175849,0.004
Hcrtr1,-0.4318425968197058,0.004
Itgav,-0.4385736760610015,0.004
Gtf2i,0.44133515521921757,0.004
Col4a4,-0.44832419083592506,0.004
Rab40b,-0.44646028464187526,0.004
Csgalnact1,-0.45678718308102106,0.004
Clca3b,-0.4359174801711375,0.004
F9,-0.4420617488967924,0.004
Dscam,0.43900284275852014,0.004
Cd8b1,-0.4469517266014891,0.004
Tas2r138,-0.43646371030282266,0.004
Krt6b,-0.44148407884529045,0.004
Hck,-0.4455128213314233,0.004
Vmn1r68,-0.44239180863115335,0.004
Coa5,-0.4376816305029628,0.004
Vhl,-0.43328659340767123,0.004
Gm13271,-0.442979766022096,0.004
Tsga8,-0.4422816139947686,0.004
Atp2b4,-0.43164451411825167,0.004
Olfr924,-0.44084552988535725,0.004
Pak6,-0.43776819191213184,0.004
Spata31d1a,-0.4402801616656649,0.004
Mpped1,-0.4361600101552658,0.004
Slitrk5,-0.43373671625694865,0.004
Pdzrn4,-0.4374211909843372,0.004
Gm12394,-0.4389026772667929,0.004
Synpr,-0.4306953725360578,0.004
Dnah2,-0.44154208519744576,0.004
Zfp2,-0.43528720364241735,0.004
4931428L18Rik,-0.4381414720432903,0.004
Aim2,-0.43790332867955434,0.004
Kcna2,0.4486386349987742,0.004
Cmtm2b,-0.42795312101115557,0.004
Hspe1,0.4481634328509987,0.004
Rgs9,-0.44891201905393596,0.004
Defb3,-0.44655589232547077,0.004
Prr27,-0.4407680939887777,0.004
Gprin3,-0.4298585553603847,0.004
Gtpbp2,0.4490173922858542,0.004
Cenpa,-0.45456580319197665,0.004
Vil1,-0.43656116194069705,0.004
Vmn1r228,-0.4416275647824313,0.004
Emid1,-0.45082144702779403,0.004
Per3,-0.4362239589411969,0.004
Dppa5a,-0.4401651565100023,0.004
Olfr994,-0.44669304072541144,0.004
Izumo3,-0.4559121135486125,0.004
Trf,0.43171803865855707,0.004
Fth1,0.44707775965538893,0.004
Vmn1r21,-0.4455041985670723,0.004
Vmn1r206,-0.4434404299983588,0.004
Zfp423,0.43639097603018545,0.004
Serinc4,-0.44837992837014856,0.004
Ssxb10,-0.4451026589234123,0.004
Vmn1r75,-0.44192430769012664,0.004
Slitrk3,0.4342991612501903,0.004
Tox2,0.4366211316900642,0.004
Ap5b1,-0.44063651875891446,0.004
Itgb3,-0.46257775938174184,0.004
Dennd3,-0.4463780789257133,0.004
Dkkl1,-0.44112507476068835,0.004
Brs3,-0.4302522007837386,0.004
Clec4b1,-0.449584960521987,0.004
Rab11fip1,-0.4392081681489749,0.004
Dpy19l2,-0.4342375094597915,0.004
Vmn1r53,-0.4308809902735842,0.004
4932411N23Rik,-0.46252158418454936,0.004
Sly,-0.4451148648685981,0.004
Elf5,-0.43696484897327786,0.004
Gm815,-0.43160978344691847,0.004
Spag16,-0.44175687304543354,0.004
Cfap53,-0.43912476406290024,0.004
Cystm1,-0.43192606975493775,0.004
Arr3,-0.46801832817566036,0.004
Trp53bp1,0.46212663520784725,0.004
Pabpc6,-0.434677816823857,0.004
Doc2a,-0.43238381378125285,0.004
Gpat4,0.44146666793295825,0.004
Vmn1r216,-0.44626878605115244,0.004
Gm5767,-0.43807778744264647,0.004
Pla2g2e,-0.4352598441885231,0.004
Rfx3,-0.438825997872543,0.004
Pycard,-0.4591769022554409,0.004
Lypla2,0.4435312690402556,0.004
4930524J08Rik,-0.45955035155694546,0.004
Col3a1,-0.4308697838792632,0.004
Nap1l5,0.4622092714540733,0.004
Gnpda1,-0.4378566264564433,0.004
Olfr312,-0.4476083209337496,0.004
Iqsec2,-0.43960203047657653,0.004
Frzb,-0.43406057916515955,0.004
Ap1m2,-0.44943528827420776,0.004
Itch,0.44023763448163367,0.004
Brwd3,-0.44578096149959157,0.004
Pgk2,-0.4499564981937518,0.004
Scart2,-0.4357440873444065,0.005
Atp13a2,0.43733001898038726,0.005
Phyhip,-0.4298103432803619,0.005
Ptp4a3,-0.4517564113748492,0.005
Nars,0.4462547359507588,0.005
Sertad2,-0.44851001279277797,0.005
Sertad1,-0.4421876168986044,0.005
Olfr784,-0.44130235204133916,0.005
Fis1,0.4480151659264898,0.005
Olfr186,-0.4340719330684194,0.005
Palmd,-0.43208124594300745,0.005
Edil3,0.4376672823770085,0.005
Rap2a,-0.4363301627737662,0.005
Gdi2,0.45696061018405026,0.005
Mrpl42,0.4309877211597704,0.005
Vmn2r13,-0.44396532913462916,0.005
A630010A05Rik,-0.4442570393843638,0.005
Rras2,-0.44218573361669194,0.005
Chadl,-0.43276570961631194,0.005
Zfp997,-0.44515185722799877,0.005
Atp5k,0.4488032570855428,0.005
Gskip,0.4427628469688115,0.005
Svs5,-0.44136239294765767,0.005
Hdac3,0.4503369947569379,0.005
Gm30302,-0.43296305958793724,0.005
Zmat4,0.4396907368003532,0.005
Vwa3a,-0.45106113356072297,0.005
LOC118568653,-0.4557526965808389,0.005
Itga3,0.43537688247239165,0.005
Rnf32,-0.44069100925213506,0.005
Uqcrb,0.448726004355831,0.005
Pdyn,-0.4378946481732312,0.005
Hsd17b12,0.46166077592281496,0.005
Atp8b1,-0.43591476522098305,0.005
Fbxw27,-0.43726275205852766,0.005
Zfp747,-0.43445358858402783,0.005
Gm5347,-0.44136075491244375,0.005
Naa20,0.4374761657839846,0.005
Btbd10,-0.4359903741546751,0.005
Col17a1,-0.44403973444309947,0.005
Vmn2r77,-0.44173773957252827,0.005
Trex2,-0.4418657717813116,0.005
Synb,-0.4334225156809725,0.005
Reep5,0.45651514557233835,0.005
Hnrnpu,0.43963153426488455,0.005
Apbb3,0.444020407690774,0.005
Sema4g,0.44233251032808135,0.005
Eif4e,0.4424899680063093,0.005
Qtrt2,-0.4381923660188778,0.005
D5Ertd579e,0.4486627585977036,0.005
Mtarc1,-0.43946788099433637,0.005
Pdlim1,-0.45571413703609503,0.005
Acoxl,-0.44291630908981555,0.005
F7,-0.4421591596670882,0.005
Aspg,-0.44102063040375816,0.005
Zar1,-0.442258214389916,0.005
5430401F13Rik,-0.4461246557255246,0.005
Btd,-0.4431518705604526,0.005
Olfr1212,-0.442412573761111,0.005
Traf5,-0.43417763019977895,0.005
Spesp1,-0.4339781003384456,0.005
LOC118568634,-0.4485407834633891,0.005
Meis2,-0.4454395855819386,0.005
Acss2,0.46119098587384144,0.005
Frem1,-0.43952663659644636,0.005
Tcf7l2,0.43796233137846785,0.005
Necap2,-0.4347926573990857,0.005
Nip7,-0.4343548944644442,0.005
Uba5,0.44776796732096463,0.005
Vmn2r22,-0.4418851916838655,0.005
Zfp40,-0.4421391025513751,0.005
Mras,-0.45305128710456943,0.005
Drap1,0.4320615068410154,0.005
Ogdhl,0.4360682628783031,0.005
Myo1h,-0.43237622427142985,0.005
Atp8a2,0.45266619281928955,0.005
Spam1,-0.44697494724084547,0.005
Cdcp3,-0.44547330392179213,0.005
Cenpb,-0.45645153466047966,0.005
Sema3c,-0.45492948897323415,0.005
Shf,-0.4382377808489336,0.005
Mast3,-0.43224629780007556,0.005
Serpina3b,-0.43929768645870626,0.005
Irs3,-0.44162122437687434,0.005
Urb1,-0.4452693778677322,0.005
Cplx4,-0.44332016543778663,0.005
Rusc2,0.43850648673384,0.005
Nf1,0.45119468225597437,0.005
Tspyl3,-0.4399241195277435,0.005
Klhdc2,0.45128134299451644,0.005
Olfr1257,-0.43447626722219085,0.005
Fndc5,0.4595605770781601,0.005
Lnpk,0.4530773832261321,0.005
Trim60,-0.4342616566050107,0.005
Ptgdr,-0.45078300705655155,0.005
Cchcr1,-0.43751981121392924,0.005
Misp3,-0.44602483991143344,0.005
Abca14,-0.4331898757728915,0.005
Nkx3-2,-0.4389631149180591,0.005
Actn1,-0.44249877719795594,0.005
Acat1,0.45224274592543673,0.005
Camp,-0.4381108526768703,0.005
Lyrm9,-0.44410802948393535,0.005
Yap1,-0.43875295864113434,0.005
Vwa5a,-0.44792209729397153,0.005
Eya4,-0.4375397714714082,0.005
Dntt,-0.4381288229199902,0.005
Ccr3,-0.4362036503320429,0.005
Drd1,-0.4480089474635361,0.005
Tlr4,-0.440205290976645,0.005
Olfr1152,-0.4444078324564528,0.005
Ndufa11,0.453175649567206,0.005
Fndc4,0.4526981046897574,0.005
Pcnp,0.43559710694958065,0.005
Slc6a6,-0.4459140071401221,0.005
Vmn2r89,-0.44339104558093584,0.005
Fbxo3,0.45015154755611625,0.005
Il34,-0.447227631038153,0.005
Clec16a,0.432876320934361,0.005
Ccdc171,-0.4417220080070434,0.005
Mmp19,-0.43299167458666366,0.005
Fubp1,0.43676123377013276,0.005
Spock3,0.4296940934606745,0.005
Gm35498,-0.4477930631816879,0.005
Cdk1,-0.44163973819509056,0.005
Dock6,-0.4324832032130862,0.005
Il12rb2,-0.4496245026620264,0.005
Spata32,-0.4447388788235026,0.005
Eef1akmt4,-0.43515191422561356,0.005
Mogat1,-0.4406400031245763,0.005
Cox5a,0.448353295109443,0.005
Ppp2r2a,-0.4401473459112924,0.005
Catip,-0.44272735978639677,0.005
Duxf3,-0.45594363045432235,0.005
Tcerg1,0.43676834799737696,0.005
Cdk5r2,-0.44843915796512723,0.005
Fam187b,-0.4530088505145507,0.005
Nsd1,0.4299572948878733,0.005
1700024J04Rik,-0.445126927860365,0.005
Alx4,-0.43853913341599415,0.005
Saxo1,-0.44813842701138124,0.005
Gm36245,-0.44345494711817546,0.005
Slc2a3,-0.4464803173168705,0.005
Ackr3,-0.43462761241689246,0.005
Fam214b,0.4296673722894694,0.005
Prss22,-0.44841107568346283,0.005
Ldhb,0.43748730330276897,0.005
Myt1,0.4326590076427987,0.005
H1f0,0.4417369676357552,0.005
Urad,-0.45330690421512027,0.005
Ahrr,-0.43971299289875887,0.005
Stard10,-0.44661798628766114,0.005
Amfr,0.44275031214451166,0.005
Sparc,0.44801920066449535,0.005
Mmp17,-0.43743113691604585,0.005
Dmkn,-0.4475263147052246,0.006
Hook3,0.4485255756191637,0.006
Astn2,0.4509049134982419,0.006
Brme1,-0.4426081221898935,0.006
Jpt1,-0.4408973276151447,0.006
Dlx5,-0.4427976697151009,0.006
Clec2j,0.4361716279728925,0.006
Ski,-0.4553576298466782,0.006
